|dates|Petroleum_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Petroleum_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Petroleum_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Petroleum_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Petroleum_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Petroleum_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Petroleum_Montana_UnitedStates.TotalPopulation.data|Petroleum_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|487.0|0
