|dates|Bullitt_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Bullitt_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Bullitt_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Bullitt_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Bullitt_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Bullitt_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Bullitt_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Bullitt_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-02|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-03|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-04|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-05|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-06|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-07|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-08|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-09|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-10|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-11|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-12|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-13|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-14|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-15|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-16|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-17|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-18|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-19|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-20|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-21|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-22|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-23|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-24|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-25|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-26|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-27|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-28|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-29|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-30|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-01-31|41308.5|0|1831.5|0|4.2454798331015295|0|43140.0|0
0|2020-02-01|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-02|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-03|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-04|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-05|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-06|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-07|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-08|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-09|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-10|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-11|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-12|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-13|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-14|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-15|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-16|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-17|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-18|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-19|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-20|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-21|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-22|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-23|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-24|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-25|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-26|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-27|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-28|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-02-29|41540.0|0|1711.0|0|3.955977896464822|0|43251.0|0
0|2020-03-01|41073.0|0|1956.0|0|4.5457714564595975|0|43029.0|0
0|2020-03-02|41073.0|0|1956.0|0|4.5457714564595975|0|43029.0|0
0|2020-03-03|41073.0|0|1956.0|0|4.5457714564595975|0|43029.0|0
0|2020-03-04|41073.0|0|1956.0|0|4.5457714564595975|0|43029.0|0
