|dates|Ontario_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ontario_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ontario_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ontario_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ontario_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ontario_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ontario_NewYork_UnitedStates.TotalPopulation.data|Ontario_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|109777.0|0
