|dates|Bradford_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Bradford_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Bradford_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Bradford_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Bradford_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Bradford_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Bradford_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Bradford_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-02|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-03|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-04|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-05|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-06|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-07|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-08|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-09|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-10|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-11|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-12|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-13|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-14|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-15|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-16|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-17|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-18|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-19|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-20|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-21|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-22|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-23|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-24|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-25|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-26|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-27|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-28|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-29|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-30|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-01-31|27008.5|0|1601.5|0|5.5976931142957005|0|28610.0|0
0|2020-02-01|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-02|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-03|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-04|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-05|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-06|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-07|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-08|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-09|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-10|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-11|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-12|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-13|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-14|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-15|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-16|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-17|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-18|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-19|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-20|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-21|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-22|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-23|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-24|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-25|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-26|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-27|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-28|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-02-29|27163.5|0|1587.0|0|5.519904001669536|0|28750.5|0
0|2020-03-01|26752.5|0|1737.0|0|6.096983099036487|0|28489.5|0
0|2020-03-02|26752.5|0|1737.0|0|6.096983099036487|0|28489.5|0
0|2020-03-03|26752.5|0|1737.0|0|6.096983099036487|0|28489.5|0
0|2020-03-04|26752.5|0|1737.0|0|6.096983099036487|0|28489.5|0
0|2020-03-05|26752.5|0|1737.0|0|6.096983099036487|0|28489.5|0
0|2020-03-06|26752.5|0|1737.0|0|6.096983099036487|0|28489.5|0
0|2020-03-07|26752.5|0|1737.0|0|6.096983099036487|0|28489.5|0
0|2020-03-08|26752.5|0|1737.0|0|6.096983099036487|0|28489.5|0
0|2020-03-09|26752.5|0|1737.0|0|6.096983099036487|0|28489.5|0
0|2020-03-10|26752.5|0|1737.0|0|6.096983099036487|0|28489.5|0
0|2020-03-11|26752.5|0|1737.0|0|6.096983099036487|0|28489.5|0
0|2020-03-12|26752.5|0|1737.0|0|6.096983099036487|0|28489.5|0
0|2020-03-13|26752.5|0|1737.0|0|6.096983099036487|0|28489.5|0
0|2020-03-14|26752.5|0|1737.0|0|6.096983099036487|0|28489.5|0
0|2020-03-15|26752.5|0|1737.0|0|6.096983099036487|0|28489.5|0
