|dates|Butler_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Butler_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Butler_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Butler_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Butler_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Butler_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Butler_Alabama_UnitedStates.TotalPopulation.data|Butler_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|19448.0|0
