|dates|Haywood_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Haywood_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Haywood_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Haywood_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Haywood_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Haywood_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Haywood_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Haywood_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
