|dates|Elkhart_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Elkhart_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Elkhart_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Elkhart_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Elkhart_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Elkhart_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Elkhart_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Elkhart_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
