|dates|Canyon_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Canyon_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Canyon_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|Canyon_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|Canyon_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Canyon_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Canyon_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Canyon_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
