|dates|Johnson_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Johnson_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Johnson_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Johnson_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Johnson_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Johnson_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Johnson_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Johnson_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-20|6212.0|0|566.0|0|8.350545883741516|0|6778.0|0
0|2020-03-21|6212.0|0|566.0|0|8.350545883741516|0|6778.0|0
0|2020-03-22|6212.0|0|566.0|0|8.350545883741516|0|6778.0|0
0|2020-03-23|6212.0|0|566.0|0|8.350545883741516|0|6778.0|0
0|2020-03-24|6212.0|0|566.0|0|8.350545883741516|0|6778.0|0
0|2020-03-25|6212.0|0|566.0|0|8.350545883741516|0|6778.0|0
0|2020-03-26|6212.0|0|566.0|0|8.350545883741516|0|6778.0|0
0|2020-03-27|6212.0|0|566.0|0|8.350545883741516|0|6778.0|0
0|2020-03-28|6212.0|0|566.0|0|8.350545883741516|0|6778.0|0
0|2020-03-29|6212.0|0|566.0|0|8.350545883741516|0|6778.0|0
0|2020-03-30|6212.0|0|566.0|0|8.350545883741516|0|6778.0|0
0|2020-03-31|6212.0|0|566.0|0|8.350545883741516|0|6778.0|0
0|2020-04-01|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-02|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-03|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-04|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-05|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-06|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-07|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-08|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-09|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-10|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-11|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-12|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-13|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-14|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-15|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-16|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-17|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-18|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-19|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-20|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-21|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-22|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-23|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-24|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-25|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-26|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-27|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-28|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-29|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-04-30|5782.5|0|1124.5|0|16.28058491385551|0|6907.0|0
0|2020-05-01|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-02|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-03|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-04|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-05|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-06|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-07|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-08|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-09|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-10|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-11|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-12|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-13|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-14|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-15|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-16|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-17|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-18|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-19|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-20|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-21|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-22|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-23|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-24|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-25|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-26|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-27|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-28|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-29|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-30|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-05-31|6125.0|0|806.0|0|11.628913576684461|0|6931.0|0
0|2020-06-01|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-02|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-03|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-04|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-05|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-06|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-07|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-08|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-09|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-10|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-11|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-12|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-13|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-14|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-15|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-16|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-17|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-18|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-19|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-20|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-21|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-22|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-23|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-24|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-25|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-26|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-27|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-28|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-29|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-06-30|6064.0|0|472.0|0|7.221542227662178|0|6536.0|0
0|2020-07-01|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-02|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-03|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-04|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-05|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-06|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-07|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-08|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-09|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-10|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-11|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-12|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-13|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-14|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-15|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-16|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-17|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-18|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-19|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-20|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-21|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-22|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-23|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-24|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-25|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-26|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-27|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-28|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-29|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-30|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-07-31|5986.0|0|531.0|0|8.147920822464323|0|6517.0|0
0|2020-08-01|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-02|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-03|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-04|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-05|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-06|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-07|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-08|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-09|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-10|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-11|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-12|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-13|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-14|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-15|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-16|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-17|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-18|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-19|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-20|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-21|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-22|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-23|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-24|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-25|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-26|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-27|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-28|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-29|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-30|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-08-31|5971.0|0|466.0|0|7.239397234736678|0|6437.0|0
0|2020-09-01|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-02|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-03|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-04|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-05|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-06|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-07|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-08|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-09|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-10|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-11|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-12|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-13|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-14|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-15|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-16|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-17|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-18|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-19|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-20|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-21|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-22|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-23|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-24|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-25|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-26|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-27|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-28|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-29|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-09-30|5892.0|0|483.0|0|7.576470588235294|0|6375.0|0
0|2020-10-01|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-02|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-03|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-04|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-05|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-06|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-07|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-08|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-09|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-10|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-11|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-12|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-13|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-14|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-15|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-16|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-17|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-18|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-19|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-20|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-21|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-22|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-23|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-24|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-25|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-26|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-27|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-28|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-29|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-30|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-10-31|5854.0|0|452.0|0|7.167776720583571|0|6306.0|0
0|2020-11-01|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-02|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-03|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-04|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-05|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-06|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-07|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-08|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-09|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-10|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-11|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-12|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-13|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-14|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-15|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-16|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-17|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-18|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-19|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-20|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-21|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-22|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-23|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-24|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-25|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-26|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-27|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-28|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-29|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-11-30|5910.0|0|485.0|0|7.584050039093041|0|6395.0|0
0|2020-12-01|5926.0|0|544.0|0|8.408037094281298|0|6470.0|0
0|2020-12-02|5926.0|0|544.0|0|8.408037094281298|0|6470.0|0
0|2020-12-03|5926.0|0|544.0|0|8.408037094281298|0|6470.0|0
0|2020-12-04|5926.0|0|544.0|0|8.408037094281298|0|6470.0|0
0|2020-12-05|5926.0|0|544.0|0|8.408037094281298|0|6470.0|0
0|2020-12-06|5926.0|0|544.0|0|8.408037094281298|0|6470.0|0
0|2020-12-07|5926.0|0|544.0|0|8.408037094281298|0|6470.0|0
0|2020-12-08|5926.0|0|544.0|0|8.408037094281298|0|6470.0|0
0|2020-12-09|5926.0|0|544.0|0|8.408037094281298|0|6470.0|0
