|dates|Bonner_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bonner_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bonner_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bonner_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bonner_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bonner_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bonner_Idaho_UnitedStates.TotalPopulation.data|Bonner_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|45739.0|0
