|dates|Fredericksburg_Virginia_UnitedStates.BLS_EmployedPopulation.data|Fredericksburg_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Fredericksburg_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Fredericksburg_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Fredericksburg_Virginia_UnitedStates.BLS_UnemploymentRate.data|Fredericksburg_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Fredericksburg_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Fredericksburg_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-02|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-03|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-04|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-05|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-06|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-07|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-08|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-09|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-10|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-11|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-12|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-13|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-14|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-15|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-16|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-17|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-18|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-19|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-20|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-21|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-22|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-23|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-24|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-25|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-26|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-27|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-28|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-29|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-30|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-01-31|13889.5|0|472.5|0|3.2899317643782204|0|14362.0|0
0|2020-02-01|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-02|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-03|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-04|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-05|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-06|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-07|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-08|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-09|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-10|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-11|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-12|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-13|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-14|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-15|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-16|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-17|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-18|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-19|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-20|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-21|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-22|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-23|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-24|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-25|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-26|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-27|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-28|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-02-29|14012.5|0|415.0|0|2.876451221625368|0|14427.5|0
0|2020-03-01|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-02|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-03|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-04|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-05|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-06|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-07|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-08|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-09|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-10|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-11|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-12|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-13|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-14|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-15|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-16|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-17|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-18|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-19|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-20|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-21|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-22|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-23|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-24|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-25|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-26|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-27|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-28|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-29|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-30|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-03-31|13903.5|0|487.5|0|3.3875338753387534|0|14391.0|0
0|2020-04-01|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-02|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-03|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-04|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-05|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-06|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-07|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-08|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-09|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-10|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-11|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-12|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-13|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-14|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-15|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-16|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-17|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-18|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-19|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-20|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-21|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-22|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-23|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-24|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-25|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-26|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-27|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-28|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-29|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-04-30|12429.5|0|1740.5|0|12.282992237120677|0|14170.0|0
0|2020-05-01|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-02|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-03|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-04|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-05|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-06|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-07|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-08|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-09|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-10|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-11|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-12|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-13|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-14|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-15|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-16|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-17|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-18|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-19|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-20|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-21|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-22|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-23|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-24|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-25|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-26|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-27|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
0|2020-05-28|12460.0|0|1375.0|0|9.938561619082039|0|13835.0|0
