|dates|Kingman_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kingman_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kingman_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Kingman_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Kingman_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kingman_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kingman_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kingman_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
