|dates|Victoria_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Victoria_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Victoria_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Victoria_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Victoria_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Victoria_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Victoria_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Victoria_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
