|dates|Mathews_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Mathews_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Mathews_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Mathews_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Mathews_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Mathews_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Mathews_Virginia_UnitedStates.TotalPopulation.data|Mathews_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8834.0|0
