|dates|Marquette_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Marquette_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Marquette_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Marquette_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Marquette_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Marquette_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Marquette_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Marquette_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
