|dates|Summers_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Summers_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Summers_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Summers_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Summers_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Summers_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Summers_WestVirginia_UnitedStates.TotalPopulation.data|Summers_WestVirginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12573.0|0
