|dates|Garfield_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Garfield_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Garfield_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Garfield_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Garfield_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Garfield_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Garfield_Colorado_UnitedStates.TotalPopulation.data|Garfield_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|60061.0|0
