|dates|Warrick_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Warrick_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Warrick_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Warrick_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Warrick_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Warrick_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Warrick_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Warrick_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
