|dates|Keweenaw_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Keweenaw_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Keweenaw_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Keweenaw_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Keweenaw_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Keweenaw_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Keweenaw_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Keweenaw_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
