|dates|Franklin_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Franklin_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Franklin_Louisiana_UnitedStates.NYT_ConfirmedDeaths.data|Franklin_Louisiana_UnitedStates.NYT_ConfirmedDeaths.missing|Franklin_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Franklin_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Franklin_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Franklin_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
