|dates|Breckinridge_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Breckinridge_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Breckinridge_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Breckinridge_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Breckinridge_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Breckinridge_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Breckinridge_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Breckinridge_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
