|dates|Fountain_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Fountain_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Fountain_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Fountain_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Fountain_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Fountain_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Fountain_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Fountain_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
