|dates|Franklin_Tennessee_UnitedStates.AveragePrecipitationTotal.data|Franklin_Tennessee_UnitedStates.AveragePrecipitationTotal.missing|Franklin_Tennessee_UnitedStates.AveragePrecipitation.data|Franklin_Tennessee_UnitedStates.AveragePrecipitation.missing|Franklin_Tennessee_UnitedStates.AverageWindDirection.data|Franklin_Tennessee_UnitedStates.AverageWindDirection.missing|Franklin_Tennessee_UnitedStates.AverageWindSpeed.data|Franklin_Tennessee_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|68.33333333333333|0|2.1770833333333335|0
0|2020-01-02|0.0|0|0.03635416666666667|0|133.54166666666666|0|8.708333333333334|0
0|2020-01-03|0.0|0|0.013333333333333336|0|143.125|0|5.364583333333333|0
0|2020-01-04|0.0|0|0.004479166666666667|0|258.4375|0|7.635416666666667|0
0|2020-01-05|0.0|0|0.0|0|122.8125|0|3.2604166666666665|0
0|2020-01-06|0.0|0|0.00010416666666666667|0|38.4375|0|1.96875|0
0|2020-01-07|0.0|0|0.0017708333333333335|0|206.5625|0|6.958333333333333|0
0|2020-01-08|0.0|0|0.0|0|63.958333333333336|0|1.6145833333333333|0
0|2020-01-09|0.0|0|0.0|0|133.54166666666666|0|8.760416666666666|0
0|2020-01-10|0.0|0|0.0|0|146.5625|0|12.9375|0
0|2020-01-11|0.0|0|0.02140625|0|180.05208333333334|0|12.229166666666666|0
0|2020-01-12|0.0|0|0.0|0|102.5|0|3.4166666666666665|0
0|2020-01-13|0.0|0|0.009166666666666667|0|60.729166666666664|0|3.0416666666666665|0
0|2020-01-14|0.0|0|0.028125|0|129.27083333333334|0|4.760416666666667|0
0|2020-01-15|0.0|0|0.004687500000000001|0|196.35416666666666|0|5.864583333333333|0
0|2020-01-16|0.0|0|0.0020833333333333333|0|109.01041666666667|0|11.078125|0
0|2020-01-17|0.0|0|0.0|0|88.02083333333333|0|9.520833333333334|0
0|2020-01-18|0.0|0|0.004583333333333334|0|200.41666666666666|0|11.729166666666666|0
0|2020-01-19|0.0|0|0.0|0|281.9791666666667|0|10.1875|0
0|2020-01-20|0.0|0|0.0|0|186.35416666666666|0|9.958333333333334|0
0|2020-01-21|0.0|0|0.0|0|40.416666666666664|0|8.697916666666666|0
0|2020-01-22|0.0|0|0.0|0|90.3125|0|4.9375|0
0|2020-01-23|0.0|0|0.008854166666666668|0|135.72916666666666|0|10.604166666666666|0
0|2020-01-24|0.0|0|0.004479166666666669|0|190.9375|0|8.802083333333334|0
0|2020-01-25|0.0|0|0.0|0|213.54166666666666|0|6.020833333333333|0
0|2020-01-26|0.0|0|0.0|0|68.75|0|2.5625|0
0|2020-01-27|0.0|0|0.0008333333333333334|0|128.22916666666666|0|3.2395833333333335|0
0|2020-01-28|0.0|0|0.0|0|32.916666666666664|0|0.9166666666666666|0
0|2020-01-29|0.0|0|0.0|0|10.9375|0|0.7083333333333334|0
0|2020-01-30|0.0|0|0.0|0|28.489583333333332|0|0.65625|0
0|2020-01-31|0.0|0|0.0|0|129.16666666666666|0|8.145833333333334|0
0|2020-02-01|0.0|0|0.000625|0|183.4375|0|3.53125|0
0|2020-02-02|0.0|0|0.0|0|134.0625|0|6.239583333333333|0
0|2020-02-03|0.0|0|0.0|0|153.125|0|7.40625|0
0|2020-02-04|0.0|0|0.004166666666666667|0|203.64583333333334|0|9.645833333333334|0
0|2020-02-05|0.0|0|0.053749999999999985|0|117.91666666666667|0|6.697916666666667|0
0|2020-02-06|0.0|0|0.027499999999999993|0|193.125|0|6.614583333333333|0
0|2020-02-07|0.0|0|0.0014583333333333334|0|204.27083333333334|0|7.0|0
0|2020-02-08|0.0|0|0.000625|0|157.60416666666666|0|5.927083333333333|0
0|2020-02-09|0.0|0|0.0|0|129.79166666666666|0|8.09375|0
0|2020-02-10|0.0|0|0.013125000000000003|0|141.77083333333334|0|9.427083333333334|0
0|2020-02-11|0.0|0|0.010937499999999998|0|177.86458333333334|0|5.520833333333333|0
0|2020-02-12|0.0|0|0.0040625|0|135.26041666666666|0|10.020833333333334|0
0|2020-02-13|0.0|0|0.005937500000000001|0|237.76041666666666|0|10.052083333333334|0
0|2020-02-14|0.0|0|0.0|0|138.75|0|8.4375|0
0|2020-02-15|0.0|0|0.0|0|94.47916666666667|0|4.947916666666667|0
0|2020-02-16|0.0|0|0.0|0|119.89583333333333|0|4.614583333333333|0
0|2020-02-17|0.0|0|0.0|0|128.22916666666666|0|7.635416666666667|0
0|2020-02-18|0.0|0|0.019010416666666672|0|140.9375|0|8.713541666666666|0
0|2020-02-19|0.0|0|0.0|0|24.791666666666668|0|10.635416666666666|0
0|2020-02-20|0.0|0|0.005|0|29.114583333333332|0|9.036458333333334|0
0|2020-02-21|0.0|0|0.0|0|45.729166666666664|0|7.765625|0
0|2020-02-22|0.0|0|0.0|0|41.979166666666664|0|1.28125|0
0|2020-02-23|0.0|0|0.0|0|127.8125|0|4.333333333333333|0
0|2020-02-24|0.0|0|0.006979166666666668|0|149.42708333333334|0|9.708333333333334|0
0|2020-02-25|0.0|0|0.0|0|196.97916666666666|0|6.109375|0
0|2020-02-26|0.0|0|0.0010416666666666667|0|210.625|0|5.885416666666667|0
0|2020-02-27|0.0|0|0.0|0|214.94791666666666|0|6.640625|0
0|2020-02-28|0.0|0|0.0003125|0|248.54166666666666|0|7.333333333333333|0
0|2020-02-29|0.0|0|0.0005208333333333333|0|178.02083333333334|0|4.9375|0
0|2020-03-01|0.0|0|0.0|0|165.41666666666666|0|8.40625|0
0|2020-03-02|0.0|0|0.009583333333333334|0|158.75|0|8.020833333333334|0
0|2020-03-03|0.0|0|0.002916666666666667|0|197.08333333333334|0|9.1875|0
0|2020-03-04|0.0|0|0.0|0|89.01041666666667|0|2.703125|0
0|2020-03-05|0.0|0|0.0|0|87.08333333333333|0|2.515625|0
0|2020-03-06|0.0|0|0.0|0|263.4375|0|10.979166666666666|0
0|2020-03-07|0.0|0|0.0|0|71.35416666666667|0|3.7291666666666665|0
0|2020-03-08|0.0|0|0.0|0|116.66666666666667|0|6.520833333333333|0
0|2020-03-09|0.0|0|0.0|0|179.79166666666666|0|12.354166666666666|0
0|2020-03-10|0.0|0|0.005625000000000001|0|186.77083333333334|0|8.65625|0
0|2020-03-11|0.0|0|0.0|0|122.1875|0|4.625|0
0|2020-03-12|0.0|0|0.006354166666666668|0|169.47916666666666|0|8.041666666666666|0
0|2020-03-13|0.0|0|0.0128125|0|141.875|0|10.25|0
0|2020-03-14|0.0|0|0.006875|0|117.8125|0|6.0|0
0|2020-03-15|0.0|0|0.013541666666666665|0|73.75|0|8.09375|0
0|2020-03-16|0.0|0|0.0022916666666666667|0|71.77083333333333|0|3.53125|0
0|2020-03-17|0.0|0|0.0020833333333333337|0|101.61458333333333|0|4.177083333333333|0
0|2020-03-18|0.0|0|0.0|0|146.77083333333334|0|8.520833333333334|0
0|2020-03-19|0.0|0|0.0|0|190.0|0|9.3125|0
0|2020-03-20|0.0|0|0.016666666666666673|0|173.54166666666666|0|6.958333333333333|0
0|2020-03-21|0.0|0|0.0010416666666666667|0|216.97916666666666|0|7.255208333333333|0
0|2020-03-22|0.0|0|0.0008333333333333334|0|91.45833333333333|0|5.510416666666667|0
0|2020-03-23|0.0|0|0.052083333333333315|0|177.5|0|6.375|0
0|2020-03-24|0.0|0|0.042916666666666665|0|118.95833333333333|0|5.166666666666667|0
0|2020-03-25|0.0|0|0.0|0|116.45833333333333|0|4.416666666666667|0
0|2020-03-26|0.0|0|0.0|0|138.64583333333334|0|6.489583333333333|0
0|2020-03-27|0.0|0|0.0|0|188.90625|0|7.697916666666667|0
0|2020-03-28|0.0|0|0.0|0|215.625|0|9.885416666666666|0
0|2020-03-29|0.0|0|0.010416666666666666|0|219.0625|0|11.302083333333334|0
0|2020-03-30|0.0|0|0.0|0|87.1875|0|3.5104166666666665|0
0|2020-03-31|0.0|0|0.011666666666666667|0|147.1875|0|7.96875|0
0|2020-04-01|0.0|0|0.0|0|118.95833333333333|0|6.854166666666667|0
0|2020-04-02|0.0|0|0.0|0|62.916666666666664|0|2.5416666666666665|0
0|2020-04-03|0.0|0|0.0|0|63.333333333333336|0|1.75|0
0|2020-04-04|0.0|0|0.0|0|65.52083333333333|0|2.4895833333333335|0
0|2020-04-05|0.0|0|0.0|0|55.104166666666664|0|2.5520833333333335|0
0|2020-04-06|0.0|0|0.0|0|66.5625|0|2.4895833333333335|0
0|2020-04-07|0.0|0|0.0|0|152.55208333333334|0|5.911458333333333|0
0|2020-04-08|0.0|0|0.00020833333333333335|0|171.66666666666666|0|6.145833333333333|0
0|2020-04-09|0.0|0|0.0024999999999999996|0|211.97916666666666|0|8.520833333333334|0
0|2020-04-10|0.0|0|0.0|0|191.97916666666666|0|9.489583333333334|0
0|2020-04-11|0.0|0|0.0|0|73.4375|0|3.4166666666666665|0
0|2020-04-12|0.0|0|0.05968750000000001|0|140.98958333333334|0|8.9375|0
0|2020-04-13|0.0|0|0.00020833333333333335|0|207.8125|0|9.854166666666666|0
0|2020-04-14|0.0|0|0.0|0|60.416666666666664|0|8.052083333333334|0
0|2020-04-15|0.0|0|0.0|0|68.95833333333333|0|4.333333333333333|0
0|2020-04-16|0.0|0|0.0|0|38.958333333333336|0|1.8125|0
0|2020-04-17|0.0|0|0.0|0|185.0|0|10.322916666666666|0
0|2020-04-18|0.0|0|0.008958333333333334|0|148.38541666666666|0|6.390625|0
0|2020-04-19|0.0|0|0.006458333333333333|0|96.97916666666667|0|4.5|0
0|2020-04-20|0.0|0|0.009375000000000001|0|135.41666666666666|0|5.8125|0
0|2020-04-21|0.0|0|0.0|0|223.54166666666666|0|6.614583333333333|0
0|2020-04-22|0.0|0|0.0026041666666666665|0|84.79166666666667|0|3.5260416666666665|0
0|2020-04-23|0.0|0|0.012395833333333335|0|159.47916666666666|0|10.729166666666666|0
0|2020-04-24|0.0|0|0.0004166666666666667|0|137.5|0|4.239583333333333|0
0|2020-04-25|0.0|0|0.004375000000000001|0|162.91666666666666|0|9.53125|0
0|2020-04-26|0.0|0|0.0|0|235.46875|0|7.921875|0
0|2020-04-27|0.0|0|0.0|0|49.791666666666664|0|1.6041666666666667|0
0|2020-04-28|0.0|0|0.0|0|135.52083333333334|0|5.864583333333333|0
0|2020-04-29|0.0|0|0.01979166666666667|0|156.14583333333334|0|8.875|0
0|2020-04-30|0.0|0|0.0|0|178.4375|0|5.354166666666667|0
0|2020-05-01|0.0|0|0.0|0|74.27083333333333|0|2.9375|0
0|2020-05-02|0.0|0|0.0|0|142.39583333333334|0|5.041666666666667|0
0|2020-05-03|0.0|0|0.0004166666666666667|0|167.5|0|7.348958333333333|0
0|2020-05-04|0.0|0|0.025104166666666664|0|49.895833333333336|0|3.0416666666666665|0
0|2020-05-05|0.0|0|0.0003125|0|197.1875|0|8.177083333333334|0
0|2020-05-06|0.0|0|0.00125|0|155.0|0|5.104166666666667|0
0|2020-05-07|0.0|0|0.0|0|49.791666666666664|0|1.625|0
0|2020-05-08|0.0|0|0.007083333333333335|0|180.9375|0|6.770833333333333|0
0|2020-05-09|0.0|0|0.0|0|66.875|0|4.96875|0
0|2020-05-10|0.0|0|0.0|0|141.40625|0|4.453125|0
0|2020-05-11|0.0|0|0.0|0|280.0|0|3.0|0
0|2020-05-12|0.0|0|0.0|0|280.0|0|3.0|0
0|2020-05-13|0.0|0|0.0|0|218.90625|0|5.463541666666667|0
0|2020-05-14|0.0|0|0.0|0|145.72916666666666|0|8.489583333333334|0
0|2020-05-15|0.0|0|0.0|0|160.625|0|7.114583333333333|0
0|2020-05-16|0.0|0|0.0|0|91.45833333333333|0|4.770833333333333|0
0|2020-05-17|0.0|0|0.012708333333333335|0|142.70833333333334|0|8.322916666666666|0
0|2020-05-18|0.0|0|0.006041666666666667|0|132.39583333333334|0|6.109375|0
0|2020-05-19|0.0|0|0.0|0|114.27083333333333|0|2.9479166666666665|0
0|2020-05-20|0.0|0|0.0014583333333333334|0|71.25|0|2.2604166666666665|0
0|2020-05-21|0.0|0|0.0004166666666666667|0|107.29166666666667|0|4.791666666666667|0
0|2020-05-22|0.0|0|0.016458333333333335|0|106.25|0|3.7291666666666665|0
0|2020-05-23|0.0|0|0.004375|0|128.95833333333334|0|5.197916666666667|0
0|2020-05-24|0.0|0|0.00020833333333333335|0|67.08333333333333|0|2.21875|0
0|2020-05-25|0.0|0|0.0|0|103.125|0|5.760416666666667|0
0|2020-05-26|0.0|0|0.0|0|133.4375|0|6.833333333333333|0
0|2020-05-27|0.0|0|0.029583333333333347|0|109.16666666666667|0|6.3125|0
0|2020-05-28|0.0|0|0.004583333333333333|0|134.375|0|5.5|0
0|2020-05-29|0.0|0|0.00020833333333333335|0|142.60416666666666|0|5.234375|0
0|2020-05-30|0.0|0|0.0|0|107.39583333333333|0|4.604166666666667|0
0|2020-05-31|0.0|0|0.0|0|47.1875|0|6.71875|0
0|2020-06-01|0.0|0|0.0|0|50.833333333333336|0|3.0052083333333335|0
0|2020-06-02|0.0|0|0.0|0|132.39583333333334|0|4.875|0
0|2020-06-03|0.0|0|0.0|0|124.89583333333333|0|4.3125|0
0|2020-06-04|0.0|0|0.000625|0|142.5|0|5.59375|0
0|2020-06-05|0.0|0|0.0035416666666666665|0|153.95833333333334|0|4.666666666666667|0
0|2020-06-06|0.0|0|0.0|0|28.385416666666668|0|1.2447916666666667|0
0|2020-06-07|0.0|0|0.0|0|72.91666666666667|0|4.125|0
0|2020-06-08|0.0|0|0.0008333333333333332|0|133.02083333333334|0|8.875|0
0|2020-06-09|0.0|0|0.010416666666666666|0|172.1875|0|9.447916666666666|0
0|2020-06-10|0.0|0|0.0|0|221.45833333333334|0|11.302083333333334|0
0|2020-06-11|0.0|0|0.0|0|52.291666666666664|0|5.916666666666667|0
0|2020-06-12|0.0|0|0.0|0|20.729166666666668|0|7.052083333333333|0
0|2020-06-13|0.0|0|0.0|0|42.5|0|4.25|0
0|2020-06-14|0.0|0|0.0008333333333333334|0|63.229166666666664|0|3.5729166666666665|0
0|2020-06-15|0.0|0|0.0|0|70.83333333333333|0|5.875|0
0|2020-06-16|0.0|0|0.001875|0|43.75|0|2.3854166666666665|0
0|2020-06-17|0.0|0|0.0|0|34.791666666666664|0|3.2083333333333335|0
0|2020-06-18|0.0|0|0.0|0|65.46875|0|1.5|0
0|2020-06-19|0.0|0|0.0|0|59.895833333333336|0|2.7708333333333335|0
0|2020-06-20|0.0|0|0.0|0|65.10416666666667|0|1.9895833333333333|0
0|2020-06-21|0.0|0|0.00125|0|107.39583333333333|0|5.270833333333333|0
0|2020-06-22|0.0|0|0.0025|0|142.1875|0|5.46875|0
0|2020-06-23|0.0|0|0.008958333333333334|0|178.125|0|6.322916666666667|0
0|2020-06-24|0.0|0|0.00020833333333333335|0|179.79166666666666|0|4.802083333333333|0
0|2020-06-25|0.0|0|0.0|0|131.77083333333334|0|3.875|0
0|2020-06-26|0.0|0|0.0010416666666666667|0|160.41666666666666|0|5.802083333333333|0
0|2020-06-27|0.0|0|0.0|0|137.39583333333334|0|5.614583333333333|0
0|2020-06-28|0.0|0|0.0|0|202.08333333333334|0|8.46875|0
0|2020-06-29|0.0|0|0.009166666666666668|0|86.30208333333333|0|2.5677083333333335|0
0|2020-06-30|0.0|0|0.007500000000000002|0|64.89583333333333|0|2.2552083333333335|0
0|2020-07-01|0.0|0|0.004375|0|143.95833333333334|0|4.208333333333333|0
0|2020-07-02|0.0|0|0.0|0|48.958333333333336|0|2.3229166666666665|0
0|2020-07-03|0.0|0|0.0|0|16.979166666666668|0|1.8854166666666667|0
0|2020-07-04|0.0|0|0.0|0|62.083333333333336|0|2.9166666666666665|0
0|2020-07-05|0.0|0|0.0|0|56.5625|0|1.6458333333333333|0
0|2020-07-06|0.0|0|0.0|0|90.0|0|4.385416666666667|0
0|2020-07-07|0.0|0|0.0|0|48.75|0|1.96875|0
0|2020-07-08|0.0|0|0.010625|0|64.47916666666667|0|1.9895833333333333|0
0|2020-07-09|0.0|0|0.0|0|56.354166666666664|0|2.1458333333333335|0
0|2020-07-10|0.0|0|0.0|0|104.89583333333333|0|3.4166666666666665|0
0|2020-07-11|0.0|0|0.0|0|133.33333333333334|0|4.723958333333333|0
0|2020-07-12|0.0|0|0.028750000000000008|0|88.33333333333333|0|3.75|0
0|2020-07-13|0.0|0|0.0|0|80.0|0|2.6770833333333335|0
0|2020-07-14|0.0|0|0.0|0|26.666666666666668|0|1.2708333333333333|0
0|2020-07-15|0.0|0|0.0|0|63.4375|0|2.2083333333333335|0
0|2020-07-16|0.0|0|0.0|0|117.55208333333333|0|4.317708333333333|0
0|2020-07-17|0.0|0|0.0|0|43.854166666666664|0|1.90625|0
0|2020-07-18|0.0|0|0.0|0|57.083333333333336|0|1.8020833333333333|0
0|2020-07-19|0.0|0|0.0|0|79.58333333333333|0|2.9270833333333335|0
0|2020-07-20|0.0|0|0.0|0|82.44791666666667|0|2.859375|0
0|2020-07-21|0.0|0|0.0|0|87.60416666666667|0|3.2552083333333335|0
0|2020-07-22|0.0|0|0.0|0|104.42708333333333|0|4.130208333333333|0
0|2020-07-23|0.0|0|0.0014583333333333334|0|58.75|0|4.072916666666667|0
0|2020-07-24|0.0|0|0.0|0|75.83333333333333|0|3.4895833333333335|0
0|2020-07-25|0.0|0|0.00020833333333333335|0|77.60416666666667|0|3.375|0
