|dates|Sherburne_Minnesota_UnitedStates.AveragePrecipitationTotal.data|Sherburne_Minnesota_UnitedStates.AveragePrecipitationTotal.missing|Sherburne_Minnesota_UnitedStates.AveragePrecipitation.data|Sherburne_Minnesota_UnitedStates.AveragePrecipitation.missing|Sherburne_Minnesota_UnitedStates.AverageWindDirection.data|Sherburne_Minnesota_UnitedStates.AverageWindDirection.missing|Sherburne_Minnesota_UnitedStates.AverageWindSpeed.data|Sherburne_Minnesota_UnitedStates.AverageWindSpeed.missing
0|2020-02-11|0.0|0|0.0|0|197.03125|0|5.817708333333333|0
0|2020-02-12|0.0|0|0.0|0|261.18055555555554|0|12.536458333333334|0
0|2020-02-13|0.0|0|0.0|0|143.85416666666666|0|4.46875|0
0|2020-02-14|0.0|0|0.0|0|105.10416666666667|0|7.151041666666667|0
0|2020-02-15|0.0|0|0.0|0|175.9375|0|6.760416666666667|0
0|2020-02-16|0.0|0|0.0|0|2.5|0|0.078125|0
0|2020-02-17|0.0|0|0.0|0|113.90625|0|3.7916666666666665|0
0|2020-02-18|0.0|0|0.0|0|239.27083333333334|0|7.723958333333333|0
0|2020-02-19|0.0|0|0.0|0|45.833333333333336|0|0.875|0
0|2020-02-20|0.0|0|0.0|0|18.645833333333332|0|0.5416666666666666|0
0|2020-02-21|0.0|0|0.0|0|97.76041666666667|0|3.5729166666666665|0
0|2020-02-22|0.0|0|0.0|0|19.114583333333332|0|0.421875|0
0|2020-02-23|0.0|0|0.0|0|168.38541666666666|0|5.723958333333333|0
0|2020-02-24|0.0|0|0.0|0|34.0625|0|1.0885416666666667|0
0|2020-02-25|0.0|0|0.0|0|120.15625|0|3.4270833333333335|0
0|2020-02-26|0.0|0|0.0|0|124.27083333333333|0|3.421875|0
0|2020-02-27|0.0|0|0.0|0|39.427083333333336|0|0.9947916666666666|0
0|2020-02-28|0.0|0|0.0|0|16.041666666666668|0|0.3333333333333333|0
0|2020-02-29|0.0|0|0.0|0|77.55208333333333|0|3.4739583333333335|0
0|2020-03-01|0.0|0|0.0|0|194.21875|0|8.427083333333334|0
0|2020-03-02|0.0|0|0.0|0|182.03125|0|6.026041666666667|0
0|2020-03-03|0.0|0|0.0|0|229.89583333333334|0|8.348958333333334|0
0|2020-03-04|0.0|0|0.0|0|48.229166666666664|0|1.9947916666666667|0
0|2020-03-05|0.0|0|0.0|0|280.2083333333333|0|13.572916666666666|0
0|2020-03-06|0.0|0|0.00109375|0|85.52083333333333|0|3.2760416666666665|0
0|2020-03-07|0.0014583333333333334|0|0.0|0|158.64583333333334|0|8.348958333333334|0
0|2020-03-08|0.0|0|0.0|0|170.72916666666666|0|7.927083333333333|0
0|2020-03-09|0.0|0|0.0|0|323.3333333333333|0|10.0|0
0|2020-03-10|0.0|0|0.0|0|122.55208333333333|0|2.2135416666666665|0
0|2020-03-11|0.0|0|0.0|0|115.78125|0|4.333333333333333|0
0|2020-03-12|0.0|0|0.0011458333333333333|0|226.45833333333334|0|9.625|0
0|2020-03-13|0.000625|0|0.0|0|298.3854166666667|0|10.864583333333334|0
0|2020-03-14|0.0|0|0.0|0|115.72916666666667|0|5.90625|0
0|2020-03-15|0.0|0|0.0|0|89.73958333333333|0|3.8802083333333335|0
0|2020-03-16|0.0|0|0.00020833333333333335|0|220.88541666666666|0|6.708333333333333|0
0|2020-03-17|0.00020833333333333335|0|0.0|0|204.0625|0|6.140625|0
0|2020-03-18|0.0|0|0.0|0|55.677083333333336|0|2.0625|0
0|2020-03-19|0.00020833333333333335|0|0.004270833333333335|0|175.83333333333334|0|7.885416666666667|0
0|2020-03-20|0.0027083333333333334|0|0.0|0|302.2395833333333|0|12.890625|0
0|2020-03-21|0.0|0|0.0|0|104.32291666666667|0|5.958333333333333|0
0|2020-03-22|0.0|0|0.00020833333333333335|0|158.22916666666666|0|10.192708333333334|0
0|2020-03-23|0.00020833333333333335|0|0.0|0|96.5625|0|2.1614583333333335|0
0|2020-03-24|0.0|0|0.0|0|113.38541666666667|0|5.588541666666667|0
0|2020-03-25|0.0014583333333333334|0|0.005208333333333335|0|228.59375|0|4.442708333333333|0
0|2020-03-26|0.0031249999999999997|0|0.0|0|97.08333333333333|0|1.6145833333333333|0
0|2020-03-27|0.0|0|0.0010416666666666667|0|42.760416666666664|0|1.6510416666666667|0
0|2020-03-28|0.0022916666666666667|0|0.03510416666666666|0|67.23958333333333|0|10.505208333333334|0
0|2020-03-29|0.027083333333333334|0|0.004062500000000002|0|323.59375|0|12.546875|0
0|2020-03-30|0.0004166666666666667|0|0.0|0|117.86458333333333|0|2.8958333333333335|0
0|2020-03-31|0.0|0|0.0|0|80.67708333333333|0|5.723958333333333|0
0|2020-04-01|0.0|0|0.0|0|112.5|0|7.21875|0
0|2020-04-02|0.0|0|0.004166666666666667|0|140.3125|0|7.036458333333333|0
0|2020-04-03|0.004166666666666667|0|0.0020833333333333333|0|294.4791666666667|0|10.817708333333334|0
0|2020-04-04|0.0|0|0.0|0|170.05208333333334|0|3.4270833333333335|0
0|2020-04-05|0.0|0|0.0|0|107.96875|0|4.322916666666667|0
0|2020-04-06|0.0|0|0.0|0|127.03125|0|5.796875|0
0|2020-04-07|0.0004166666666666667|0|0.000625|0|217.13541666666666|0|5.505208333333333|0
0|2020-04-08|0.0|0|0.0|0|235.52083333333334|0|10.229166666666666|0
0|2020-04-09|0.0|0|0.0|0|300.46875|0|12.65625|0
0|2020-04-10|0.0|0|0.0|0|177.39583333333334|0|3.953125|0
0|2020-04-11|0.0|0|0.0|0|132.03125|0|4.463541666666667|0
0|2020-04-12|0.0|0|0.0|0|232.5|0|13.4375|0
0|2020-04-13|0.0|0|0.0|0|294.0625|0|11.963541666666666|0
0|2020-04-14|0.0|0|0.0003125|0|281.71875|0|8.354166666666666|0
0|2020-04-15|0.00020833333333333335|0|0.0|0|282.3958333333333|0|6.609375|0
0|2020-04-16|0.0|0|0.0|0|221.45833333333334|0|6.244791666666667|0
0|2020-04-17|0.0|0|0.0|0|193.02083333333334|0|4.609375|0
0|2020-04-18|0.0|0|0.0|0|244.84375|0|9.28125|0
0|2020-04-19|0.0|0|0.0|0|262.5520833333333|0|7.989583333333333|0
0|2020-04-20|0.0|0|0.0|0|268.28125|0|11.546875|0
0|2020-04-21|0.0|0|0.0|0|241.5625|0|6.947916666666667|0
0|2020-04-22|0.0|0|0.0|0|82.76041666666667|0|7.234375|0
0|2020-04-23|0.0|0|0.0004166666666666667|0|61.614583333333336|0|3.7916666666666665|0
0|2020-04-24|0.00020833333333333335|0|0.0008333333333333334|0|49.947916666666664|0|1.6875|0
0|2020-04-25|0.000625|0|0.0|0|70.88541666666667|0|2.4375|0
0|2020-04-26|0.00020833333333333335|0|0.0004166666666666667|0|105.41666666666667|0|5.890625|0
0|2020-04-27|0.0010416666666666667|0|0.0011458333333333336|0|223.95833333333334|0|5.791666666666667|0
0|2020-04-28|0.0|0|0.015625000000000003|0|74.21875|0|8.369791666666666|0
0|2020-04-29|0.010833333333333334|0|0.0|0|312.65625|0|12.453125|0
0|2020-04-30|0.0|0|0.0|0|216.30208333333334|0|4.026041666666667|0
0|2020-05-01|0.0|0|0.0007291666666666667|0|149.01041666666666|0|7.192708333333333|0
0|2020-05-02|0.0004166666666666667|0|0.0|0|269.375|0|10.984375|0
0|2020-05-03|0.0|0|0.0|0|203.64583333333334|0|7.90625|0
0|2020-05-04|0.0|0|0.0|0|81.77083333333333|0|6.921875|0
0|2020-05-05|0.0|0|0.0|0|90.05208333333333|0|6.34375|0
0|2020-05-06|0.0|0|0.0|0|309.4270833333333|0|8.572916666666666|0
0|2020-05-07|0.0|0|0.0|0|286.7708333333333|0|8.703125|0
0|2020-05-08|0.0|0|0.0|0|209.27083333333334|0|8.546875|0
0|2020-05-09|0.0|0|0.0051041666666666674|0|62.65625|0|5.317708333333333|0
0|2020-05-10|0.003541666666666667|0|0.0|0|318.0208333333333|0|9.916666666666666|0
0|2020-05-11|0.0|0|0.0|0|293.8541666666667|0|6.770833333333333|0
0|2020-05-12|0.0|0|0.0|0|140.78125|0|3.0625|0
0|2020-05-13|0.0|0|0.000625|0|132.23958333333334|0|6.145833333333333|0
0|2020-05-14|0.0010416666666666667|0|0.0010416666666666667|0|213.59375|0|5.34375|0
0|2020-05-15|0.0|0|0.0|0|216.82291666666666|0|5.6875|0
0|2020-05-16|0.0|0|0.005000000000000001|0|60.0|0|6.026041666666667|0
0|2020-05-17|0.01875|0|0.03338541666666663|0|39.583333333333336|0|12.786458333333334|0
0|2020-05-18|0.008541666666666666|0|0.0|0|52.65625|0|11.630208333333334|0
0|2020-05-19|0.0|0|0.0|0|77.13541666666667|0|6.296875|0
0|2020-05-20|0.0|0|0.0|0|102.34375|0|4.078125|0
0|2020-05-21|0.0|0|0.0|0|103.02083333333333|0|3.1822916666666665|0
0|2020-05-22|0.0|0|0.0|0|75.15625|0|2.8645833333333335|0
0|2020-05-23|0.0010416666666666667|0|0.006041666666666667|0|40.3125|0|1.6666666666666667|0
0|2020-05-24|0.0031249999999999997|0|0.0|0|75.36458333333333|0|3.109375|0
0|2020-05-25|0.0|0|0.0|0|66.51041666666667|0|1.5260416666666667|0
0|2020-05-26|0.00020833333333333335|0|0.003645833333333334|0|150.57291666666666|0|3.2083333333333335|0
0|2020-05-27|0.0027083333333333334|0|0.0005208333333333333|0|167.70833333333334|0|2.7916666666666665|0
0|2020-05-28|0.0|0|0.0|0|272.7604166666667|0|9.484375|0
0|2020-05-29|0.0|0|0.0|0|302.3958333333333|0|8.5625|0
0|2020-05-30|0.0|0|0.0|0|163.59375|0|4.572916666666667|0
0|2020-05-31|0.0|0|0.0|0|93.47222222222223|0|3.1666666666666665|0
0|2020-06-01|0.0|0|0.0|0|137.82986111111111|0|5.559027777777778|0
0|2020-06-02|0.0|0|0.010416666666666666|0|97.34375|0|4.161458333333333|0
0|2020-06-03|0.0|0|0.0|0|141.47569444444446|0|3.28125|0
0|2020-06-04|0.0|0|0.0003125|0|110.6076388888889|0|2.9635416666666665|0
0|2020-06-05|0.0|0|0.0026041666666666665|0|166.796875|0|5.0078125|0
0|2020-06-06|0.0|0|0.00015625|0|67.5|0|5.435763888888888|0
0|2020-06-07|0.0|0|0.0|0|135.88541666666666|0|8.447916666666666|0
0|2020-06-08|0.0|0|0.0|0|167.37847222222223|0|8.364583333333334|0
0|2020-06-09|0.0|0|0.0|0|127.91666666666667|0|4.744791666666667|0
0|2020-06-10|0.0|0|0.000625|0|296.88368055555554|0|13.813368055555557|0
0|2020-06-11|0.0|0|0.0|0|216.25|0|7.034722222222221|0
0|2020-06-12|0.0|0|0.0|0|51.37152777777778|0|5.871527777777778|0
0|2020-06-13|0.0|0|0.0|0|94.47916666666667|0|7.685763888888888|0
0|2020-06-14|0.0|0|0.0|0|125.08680555555554|0|8.770833333333334|0
0|2020-06-15|0.0|0|0.0|0|146.61458333333334|0|7.583333333333333|0
0|2020-06-16|0.0|0|0.0|0|148.42013888888889|0|7.439236111111111|0
0|2020-06-17|0.0|0|0.0|0|155.46875|0|7.354166666666667|0
0|2020-06-18|0.0|0|0.028749999999999998|0|110.9375|0|3.4322916666666665|0
0|2020-06-19|0.0|0|0.0|0|237.94270833333334|0|4.143229166666667|0
0|2020-06-20|0.0|0|0.0|0|44.463541666666664|0|1.434027777777778|0
0|2020-06-21|0.0|0|0.00046875000000000004|0|131.30208333333334|0|3.1822916666666665|0
0|2020-06-22|0.0|0|0.0|0|194.27083333333334|0|4.744791666666667|0
0|2020-06-23|0.0|0|0.0020833333333333333|0|250.9722222222222|0|6.232638888888889|0
0|2020-06-24|0.0|0|0.0|0|168.828125|0|3.876736111111111|0
0|2020-06-25|0.0|0|0.0|0|62.5|0|1.559027777777778|0
0|2020-06-26|0.0|0|0.0|0|167.08333333333334|0|3.875|0
0|2020-06-27|0.0|0|0.0|0|9.583333333333334|0|0.4166666666666667|0
0|2020-06-28|0.0|0|0.01630208333333333|0|79.16666666666667|0|3.2916666666666665|0
0|2020-06-29|0.0|0|0.030468749999999992|0|91.5625|0|5.322916666666667|0
0|2020-06-30|0.0|0|0.0065625|0|115.52083333333333|0|6.010416666666667|0
0|2020-07-01|0.0|0|0.005416666666666667|0|82.08333333333333|0|2.75|0
0|2020-07-02|0.0|0|0.0|0|16.25|0|0.375|0
0|2020-07-03|0.0|0|0.0|0|18.415178571428573|0|0.9419642857142857|0
0|2020-07-04|0.0|0|0.0|0|25.208333333333332|0|0.3958333333333333|0
0|2020-07-05|0.0|0|0.0|0|89.11458333333333|0|2.0885416666666665|0
0|2020-07-06|0.0|0|0.0|0|111.61458333333333|0|2.6041666666666665|0
0|2020-07-07|0.0|0|0.0|0|41.09375|0|1.9322916666666667|0
0|2020-07-08|0.0|0|0.017604166666666667|0|125.67708333333333|0|4.885416666666667|0
0|2020-07-09|0.0|0|0.0|0|65.0|0|1.6614583333333333|0
0|2020-07-10|0.0|0|0.0|0|243.125|0|4.453125|0
0|2020-07-11|0.00020833333333333335|0|0.0008333333333333334|0|140.46875|0|2.46875|0
0|2020-07-12|0.00020833333333333335|0|0.0|0|163.85416666666666|0|3.1979166666666665|0
0|2020-07-13|0.0|0|0.0|0|97.86458333333333|0|4.489583333333333|0
0|2020-07-14|0.0|0|0.001875|0|213.22916666666666|0|5.375|0
0|2020-07-15|0.000625|0|0.0|0|77.29166666666667|0|1.53125|0
0|2020-07-16|0.0|0|0.0|0|116.25|0|2.9270833333333335|0
0|2020-07-17|0.0|0|0.0|0|104.28819444444446|0|3.7934027777777772|0
0|2020-07-18|0.0|0|0.012708333333333335|0|139.27083333333334|0|4.40625|0
0|2020-07-19|0.0|0|0.0|0|241.875|0|7.619791666666667|0
0|2020-07-20|0.0|0|0.0|0|16.458333333333332|0|0.40625|0
0|2020-07-21|0.03854166666666667|0|0.06281250000000003|0|176.45833333333334|0|4.5625|0
0|2020-07-22|0.0|0|0.0|0|159.0625|0|3.5833333333333335|0
0|2020-07-23|0.0|0|0.0|0|83.125|0|3.1041666666666665|0
0|2020-07-24|0.0|0|0.0|0|156.25|0|5.536458333333333|0
0|2020-07-25|0.0|0|0.00010416666666666667|0|176.71875|0|5.682291666666667|0
0|2020-07-26|0.012708333333333334|0|0.018750000000000003|0|194.3923611111111|0|4.888888888888889|0
0|2020-07-27|0.0|0|0.0|0|212.74305555555557|0|5.71875|0
0|2020-07-28|0.0|0|0.0028125000000000003|0|81.61458333333333|0|1.5989583333333333|0
0|2020-07-29|0.0|0|0.0|0|74.27083333333333|0|1.8020833333333333|0
0|2020-07-30|0.0|0|0.0|0|38.854166666666664|0|2.8645833333333335|0
0|2020-07-31|0.0|0|0.0|0|10.416666666666666|0|0.2708333333333333|0
0|2020-08-01|0.0|0|0.0025|0|120.9375|0|2.0625|0
0|2020-08-02|0.0016666666666666668|0|0.0|0|202.5|0|7.666666666666667|0
0|2020-08-03|0.0|0|0.0|0|31.770833333333332|0|2.7395833333333335|0
0|2020-08-04|0.0|0|0.0|0|69.47916666666667|0|1.3020833333333333|0
0|2020-08-05|0.0|0|0.0|0|46.979166666666664|0|0.9635416666666666|0
0|2020-08-06|0.0|0|0.0|0|88.64583333333333|0|3.0416666666666665|0
0|2020-08-07|0.005208333333333333|0|0.008645833333333333|0|134.0625|0|4.354166666666667|0
0|2020-08-08|0.000625|0|0.0016666666666666668|0|87.60416666666667|0|2.2291666666666665|0
0|2020-08-09|0.0010416666666666667|0|0.006093750000000001|0|103.02083333333333|0|2.5520833333333335|0
0|2020-08-10|0.0|0|0.02338541666666666|0|188.38541666666666|0|3.71875|0
0|2020-08-11|0.0|0|0.0|0|113.85416666666667|0|2.6041666666666665|0
0|2020-08-12|0.0|0|0.02322916666666666|0|76.35416666666667|0|4.635416666666667|0
0|2020-08-13|0.01625|0|0.0|0|98.80208333333333|0|3.25|0
0|2020-08-14|0.0|0|0.026874999999999996|0|166.51041666666666|0|7.8125|0
0|2020-08-15|0.0|0|0.0|0|159.58333333333334|0|3.0104166666666665|0
0|2020-08-16|0.0|0|0.0|0|151.875|0|2.2916666666666665|0
0|2020-08-17|0.0|0|0.0|0|263.5416666666667|0|6.03125|0
0|2020-08-18|0.0|0|0.0|0|12.5|0|0.1875|0
0|2020-08-19|0.0|0|0.0|0|114.47916666666667|0|2.5208333333333335|0
0|2020-08-20|0.0|0|0.0|0|82.39583333333333|0|1.9479166666666667|0
0|2020-08-21|0.0|0|0.004635416666666667|0|84.58333333333333|0|2.125|0
0|2020-08-22|0.0|0|0.005208333333333333|0|61.354166666666664|0|1.1875|0
0|2020-08-23|0.0|0|0.0|0|32.5|0|0.40625|0
0|2020-08-24|0.0|0|0.002395833333333334|0|87.1875|0|4.0|0
0|2020-08-25|0.0|0|0.0|0|86.875|0|4.520833333333333|0
0|2020-08-26|0.0|0|0.0004166666666666667|0|160.83333333333334|0|3.8229166666666665|0
0|2020-08-27|0.00020833333333333335|0|0.0|0|34.583333333333336|0|3.65625|0
0|2020-08-28|0.009583333333333334|0|0.006458333333333333|0|223.4375|0|7.994791666666667|0
0|2020-08-29|0.0|0|0.0|0|233.85416666666666|0|5.104166666666667|0
0|2020-08-30|0.0|0|0.0|0|93.54166666666667|0|3.1770833333333335|0
0|2020-08-31|0.007291666666666666|0|0.011354166666666667|0|197.70833333333334|0|5.802083333333333|0
0|2020-09-01|0.0014583333333333334|0|0.0|0|122.39583333333333|0|3.6041666666666665|0
0|2020-09-02|0.0|0|0.0|0|215.20833333333334|0|5.3125|0
0|2020-09-03|0.0|0|0.0|0|242.5|0|11.177083333333334|0
0|2020-09-04|0.0|0|0.0|0|163.125|0|2.8645833333333335|0
0|2020-09-05|0.0|0|0.0|0|30.3125|0|0.7552083333333334|0
0|2020-09-06|0.0|0|0.0|0|194.27083333333334|0|7.302083333333333|0
0|2020-09-07|0.0|0|0.003437500000000001|0|257.3958333333333|0|5.625|0
0|2020-09-08|0.0027083333333333334|0|0.0|0|227.60416666666666|0|4.666666666666667|0
0|2020-09-09|0.0|0|0.0036458333333333343|0|88.64583333333333|0|1.0|0
0|2020-09-10|0.0027083333333333334|0|0.0|0|6.666666666666667|0|0.23958333333333334|0
0|2020-09-11|0.0|0|0.013645833333333334|0|63.333333333333336|0|3.65625|0
0|2020-09-12|0.012499999999999999|0|0.004791666666666667|0|100.20833333333333|0|1.6875|0
0|2020-09-13|0.0|0|0.0|0|45.416666666666664|0|1.4895833333333333|0
0|2020-09-14|0.0|0|0.0|0|98.95833333333333|0|4.947916666666667|0
0|2020-09-15|0.0|0|0.0|0|148.125|0|4.708333333333333|0
0|2020-09-16|0.0|0|0.0|0|293.3333333333333|0|6.635416666666667|0
0|2020-09-17|0.0|0|0.0|0|85.20833333333333|0|2.0833333333333335|0
0|2020-09-18|0.0|0|0.0|0|40.729166666666664|0|1.03125|0
0|2020-09-19|0.0|0|0.0|0|104.375|0|3.3854166666666665|0
0|2020-09-20|0.0|0|0.0|0|142.39583333333334|0|6.572916666666667|0
0|2020-09-21|0.0|0|0.0|0|131.97916666666666|0|3.78125|0
0|2020-09-22|0.0|0|0.0|0|23.541666666666668|0|0.8333333333333334|0
0|2020-09-23|0.0|0|0.0|0|41.145833333333336|0|1.0208333333333333|0
0|2020-09-24|0.0004166666666666667|0|0.0017708333333333335|0|75.41666666666667|0|6.052083333333333|0
0|2020-09-25|0.0008333333333333334|0|0.0|0|113.85416666666667|0|3.1979166666666665|0
0|2020-09-26|0.0|0|0.0|0|61.041666666666664|0|2.6875|0
0|2020-09-27|0.0|0|0.003437500000000001|0|225.36458333333334|0|6.489583333333333|0
0|2020-09-28|0.002916666666666667|0|0.0|0|305.7291666666667|0|9.510416666666666|0
0|2020-09-29|0.0|0|0.0|0|183.125|0|3.3645833333333335|0
0|2020-09-30|0.0|0|0.00046875|0|272.8125|0|11.177083333333334|0
0|2020-10-01|0.000625|0|0.0|0|312.8125|0|9.364583333333334|0
0|2020-10-02|0.0|0|0.0|0|40.520833333333336|0|0.75|0
0|2020-10-03|0.0|0|0.0|0|28.854166666666668|0|0.5625|0
0|2020-10-04|0.0|0|0.0|0|66.79166666666667|0|1.5833333333333333|0
0|2020-10-05|0.0|0|0.0|0|178.125|0|6.416666666666667|0
0|2020-10-06|0.0|0|0.0|0|247.1875|0|6.760416666666667|0
0|2020-10-07|0.0|0|0.0|0|216.45833333333334|0|5.583333333333333|0
0|2020-10-08|0.0|0|0.0|0|94.375|0|3.5520833333333335|0
0|2020-10-09|0.0|0|0.0|0|196.875|0|5.520833333333333|0
0|2020-10-10|0.0|0|0.0|0|191.875|0|4.302083333333333|0
0|2020-10-11|0.0|0|0.013854166666666667|0|124.79166666666667|0|7.333333333333333|0
0|2020-10-12|0.0|0|0.010729166666666666|0|245.41666666666666|0|8.59375|0
0|2020-10-13|0.0004166666666666667|0|0.0|0|211.04166666666666|0|8.5|0
0|2020-10-14|0.00015625|0|0.00020833333333333335|0|213.48958333333334|0|11.223958333333334|0
0|2020-10-15|0.0|0|0.0|0|272.5|0|10.052083333333334|0
0|2020-10-16|0.0|0|0.0009375|0|200.9375|0|6.385416666666667|0
0|2020-10-17|0.00125|0|0.0004166666666666667|0|201.35416666666666|0|6.125|0
0|2020-10-18|0.0|0|0.0|0|231.35416666666666|0|5.989583333333333|0
0|2020-10-19|0.0|0|0.0007291666666666667|0|52.395833333333336|0|1.0729166666666667|0
0|2020-10-20|0.000625|0|0.013333333333333338|0|104.79166666666667|0|4.791666666666667|0
0|2020-10-21|0.0|0|0.0|0|7.604166666666667|0|0.19791666666666666|0
0|2020-10-22|0.0|0|0.0009375000000000001|0|67.5|0|9.010416666666666|0
0|2020-10-23|0.0008333333333333334|0|0.0|0|316.9270833333333|0|9.833333333333334|0
0|2020-10-24|0.0|0|0.0|0|190.9375|0|3.2291666666666665|0
0|2020-10-25|0.0|0|0.0|0|217.39583333333334|0|4.270833333333333|0
0|2020-10-26|0.0|0|0.0|0|237.60416666666666|0|4.729166666666667|0
0|2020-10-27|0.0|0|0.0|0|168.85416666666666|0|6.015625|0
0|2020-10-28|0.0|0|0.0|0|227.29166666666666|0|6.78125|0
0|2020-10-29|0.0|0|0.0|0|210.20833333333334|0|5.5625|0
0|2020-10-30|0.0|0|0.0|0|86.66666666666667|0|3.5208333333333335|0
0|2020-10-31|0.0|0|0.0|0|226.25|0|13.96875|0
0|2020-11-01|0.0|0|0.0|0|242.55208333333334|0|10.583333333333334|0
0|2020-11-02|0.0|0|0.0|0|140.9375|0|3.3229166666666665|0
0|2020-11-03|0.0|0|0.0|0|117.23958333333333|0|3.0104166666666665|0
0|2020-11-04|0.0|0|0.0|0|130.10416666666666|0|2.5520833333333335|0
0|2020-11-05|0.0|0|0.0|0|210.41666666666666|0|4.302083333333333|0
0|2020-11-06|0.0|0|0.0|0|164.47916666666666|0|6.864583333333333|0
0|2020-11-07|0.0|0|0.0|0|174.89583333333334|0|8.614583333333334|0
0|2020-11-08|0.0|0|0.0|0|170.0|0|10.0|0
0|2020-11-09|0.0|0|0.017135416666666663|0|242.39583333333334|0|10.098958333333334|0
0|2020-11-10|0.017708333333333333|0|0.005937500000000001|0|243.4375|0|8.5|0
0|2020-11-11|0.0043749999999999995|0|0.0|0|177.34375|0|5.015625|0
0|2020-11-12|0.0|0|0.0008333333333333334|0|256.7708333333333|0|6.505208333333333|0
0|2020-11-13|0.0008333333333333334|0|0.0|0|128.85416666666666|0|5.239583333333333|0
0|2020-11-14|0.0|0|0.0003125|0|124.79166666666667|0|6.09375|0
0|2020-11-15|0.0004166666666666667|0|0.0|0|258.2291666666667|0|13.3125|0
0|2020-11-16|0.0|0|0.0|0|204.58333333333334|0|5.583333333333333|0
0|2020-11-17|0.0|0|0.0|0|111.45833333333333|0|2.7916666666666665|0
0|2020-11-18|0.0|0|0.0|0|146.61458333333334|0|6.697916666666667|0
0|2020-11-19|0.0|0|0.0|0|182.91666666666666|0|3.96875|0
0|2020-11-20|0.0|0|0.0|0|280.3125|0|7.4375|0
0|2020-11-21|0.0|0|0.0|0|118.64583333333333|0|2.75|0
