|dates|Brown_Ohio_UnitedStates.BLS_EmployedPopulation.data|Brown_Ohio_UnitedStates.BLS_EmployedPopulation.missing|Brown_Ohio_UnitedStates.BLS_UnemployedPopulation.data|Brown_Ohio_UnitedStates.BLS_UnemployedPopulation.missing|Brown_Ohio_UnitedStates.BLS_UnemploymentRate.data|Brown_Ohio_UnitedStates.BLS_UnemploymentRate.missing|Brown_Ohio_UnitedStates.BLS_LaborForcePopulation.data|Brown_Ohio_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-10|18392.0|0|1379.5|0|6.977214677692638|0|19771.5|0
0|2020-03-11|18392.0|0|1379.5|0|6.977214677692638|0|19771.5|0
0|2020-03-12|18392.0|0|1379.5|0|6.977214677692638|0|19771.5|0
0|2020-03-13|18392.0|0|1379.5|0|6.977214677692638|0|19771.5|0
0|2020-03-14|18392.0|0|1379.5|0|6.977214677692638|0|19771.5|0
0|2020-03-15|18392.0|0|1379.5|0|6.977214677692638|0|19771.5|0
0|2020-03-16|18392.0|0|1379.5|0|6.977214677692638|0|19771.5|0
0|2020-03-17|18392.0|0|1379.5|0|6.977214677692638|0|19771.5|0
0|2020-03-18|18392.0|0|1379.5|0|6.977214677692638|0|19771.5|0
0|2020-03-19|18392.0|0|1379.5|0|6.977214677692638|0|19771.5|0
0|2020-03-20|18392.0|0|1379.5|0|6.977214677692638|0|19771.5|0
0|2020-03-21|18392.0|0|1379.5|0|6.977214677692638|0|19771.5|0
0|2020-03-22|18392.0|0|1379.5|0|6.977214677692638|0|19771.5|0
0|2020-03-23|18392.0|0|1379.5|0|6.977214677692638|0|19771.5|0
0|2020-03-24|18392.0|0|1379.5|0|6.977214677692638|0|19771.5|0
0|2020-03-25|18392.0|0|1379.5|0|6.977214677692638|0|19771.5|0
0|2020-03-26|18392.0|0|1379.5|0|6.977214677692638|0|19771.5|0
0|2020-03-27|18392.0|0|1379.5|0|6.977214677692638|0|19771.5|0
0|2020-03-28|18392.0|0|1379.5|0|6.977214677692638|0|19771.5|0
0|2020-03-29|18392.0|0|1379.5|0|6.977214677692638|0|19771.5|0
0|2020-03-30|18392.0|0|1379.5|0|6.977214677692638|0|19771.5|0
0|2020-03-31|18392.0|0|1379.5|0|6.977214677692638|0|19771.5|0
0|2020-04-01|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-02|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-03|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-04|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-05|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-06|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-07|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-08|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-09|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-10|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-11|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-12|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-13|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-14|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-15|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-16|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-17|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-18|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-19|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-20|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-21|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-22|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-23|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-24|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-25|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-26|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-27|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-28|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-29|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-04-30|15808.5|0|2883.0|0|15.424123264585507|0|18691.5|0
0|2020-05-01|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-02|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-03|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-04|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-05|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-06|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-07|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-08|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-09|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-10|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-11|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-12|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-13|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-14|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-15|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-16|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-17|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-18|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-19|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-20|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-21|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-22|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-23|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-24|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-25|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-26|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-27|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-28|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-29|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-30|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-05-31|16734.0|0|2629.0|0|13.577441512162371|0|19363.0|0
0|2020-06-01|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-02|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-03|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-04|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-05|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-06|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-07|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-08|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-09|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-10|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-11|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-12|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-13|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-14|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-15|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-16|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-17|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-18|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-19|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-20|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-21|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-22|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-23|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-24|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-25|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-26|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-27|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-28|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-29|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-06-30|17326.0|0|1853.0|0|9.661609051566819|0|19179.0|0
0|2020-07-01|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-02|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-03|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-04|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-05|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-06|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-07|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-08|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-09|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-10|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-11|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-12|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-13|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-14|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-15|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-16|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-17|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-18|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-19|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-20|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-21|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-22|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-23|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-24|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-25|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-26|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-27|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-28|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-29|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-30|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-07-31|17710.0|0|1865.0|0|9.527458492975734|0|19575.0|0
0|2020-08-01|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-02|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-03|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-04|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-05|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-06|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-07|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-08|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-09|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-10|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-11|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-12|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-13|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-14|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-15|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-16|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-17|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-18|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-19|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-20|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-21|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-22|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-23|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-24|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-25|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-26|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-27|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-28|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-29|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-30|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-08-31|18079.0|0|1762.0|0|8.880600776170557|0|19841.0|0
0|2020-09-01|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-02|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-03|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-04|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-05|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-06|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-07|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-08|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-09|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-10|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-11|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-12|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-13|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-14|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-15|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-16|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-17|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-18|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-19|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-20|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-21|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-22|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-23|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-24|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-25|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-26|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-27|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-28|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-29|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-09-30|18062.0|0|1380.0|0|7.098035181565683|0|19442.0|0
0|2020-10-01|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-02|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-03|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-04|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-05|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-06|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-07|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-08|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-09|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-10|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-11|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-12|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-13|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-14|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-15|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-16|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-17|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-18|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-19|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-20|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-21|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-22|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-23|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-24|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-25|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-26|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-27|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-28|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-29|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-30|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-10-31|18284.0|0|888.0|0|4.631754642186522|0|19172.0|0
0|2020-11-01|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-02|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-03|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-04|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-05|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-06|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-07|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-08|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-09|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-10|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-11|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-12|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-13|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-14|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-15|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-16|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-17|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-18|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-19|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-20|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-21|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-22|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-23|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-24|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-25|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-26|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-27|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-28|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-29|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-11-30|18210.0|0|920.0|0|4.809200209095661|0|19130.0|0
0|2020-12-01|18103.0|0|1022.0|0|5.343790849673202|0|19125.0|0
0|2020-12-02|18103.0|0|1022.0|0|5.343790849673202|0|19125.0|0
