|dates|Dillingham_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Dillingham_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Dillingham_Alaska_UnitedStates.NYT_ConfirmedDeaths.data|Dillingham_Alaska_UnitedStates.NYT_ConfirmedDeaths.missing|Dillingham_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Dillingham_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Dillingham_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Dillingham_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
