|dates|Schleicher_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Schleicher_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Schleicher_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Schleicher_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Schleicher_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Schleicher_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Schleicher_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Schleicher_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
