|dates|Graves_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Graves_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Graves_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Graves_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Graves_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Graves_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Graves_Kentucky_UnitedStates.TotalPopulation.data|Graves_Kentucky_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|37266.0|0
