|dates|Crenshaw_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Crenshaw_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Crenshaw_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Crenshaw_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Crenshaw_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Crenshaw_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Crenshaw_Alabama_UnitedStates.TotalPopulation.data|Crenshaw_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|13772.0|0
