|dates|Mills_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Mills_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Mills_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Mills_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Mills_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Mills_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Mills_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Mills_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
