|dates|Craig_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Craig_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Craig_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Craig_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Craig_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Craig_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Craig_Virginia_UnitedStates.TotalPopulation.data|Craig_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5131.0|0
