|dates|Morgan_Ohio_UnitedStates.BLS_EmployedPopulation.data|Morgan_Ohio_UnitedStates.BLS_EmployedPopulation.missing|Morgan_Ohio_UnitedStates.BLS_UnemployedPopulation.data|Morgan_Ohio_UnitedStates.BLS_UnemployedPopulation.missing|Morgan_Ohio_UnitedStates.BLS_UnemploymentRate.data|Morgan_Ohio_UnitedStates.BLS_UnemploymentRate.missing|Morgan_Ohio_UnitedStates.BLS_LaborForcePopulation.data|Morgan_Ohio_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-02|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-03|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-04|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-05|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-06|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-07|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-08|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-09|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-10|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-11|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-12|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-13|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-14|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-15|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-16|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-17|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-18|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-19|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-20|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-21|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-22|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-23|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-24|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-25|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-26|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-27|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-28|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-29|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-30|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-01-31|6164.0|0|675.0|0|9.869864015206902|0|6839.0|0
0|2020-02-01|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-02|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-03|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-04|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-05|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-06|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-07|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-08|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-09|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-10|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-11|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-12|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-13|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-14|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-15|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-16|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-17|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-18|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-19|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-20|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-21|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-22|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-23|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-24|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-25|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-26|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-27|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-28|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-02-29|6267.5|0|638.0|0|9.239012381435089|0|6905.5|0
0|2020-03-01|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-02|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-03|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-04|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-05|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-06|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-07|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-08|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-09|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-10|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-11|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-12|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-13|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-14|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-15|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-16|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-17|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-18|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-19|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-20|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-21|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-22|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-23|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-24|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-25|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-26|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-27|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-28|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-29|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-30|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-03-31|6214.5|0|706.0|0|10.201575030705873|0|6920.5|0
0|2020-04-01|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-02|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-03|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-04|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-05|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-06|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-07|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-08|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-09|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-10|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-11|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-12|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-13|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-14|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-15|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-16|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-17|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-18|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-19|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-20|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-21|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-22|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-23|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-24|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-25|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-26|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-27|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-28|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-29|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-04-30|5273.5|0|1072.5|0|16.900409706901986|0|6346.0|0
0|2020-05-01|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-02|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-03|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-04|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-05|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-06|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-07|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-08|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-09|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-10|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-11|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-12|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-13|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-14|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-15|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-16|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-17|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-18|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-19|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-20|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-21|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-22|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-23|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-24|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-25|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-26|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-27|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-28|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-29|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-30|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-05-31|5741.0|0|897.0|0|13.513106357336547|0|6638.0|0
0|2020-06-01|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-02|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-03|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-04|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-05|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-06|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-07|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-08|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-09|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-10|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-11|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-12|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-13|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-14|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-15|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-16|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-17|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-18|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-19|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-20|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-21|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-22|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-23|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-24|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-25|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-26|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-27|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-28|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-29|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-06-30|5899.0|0|675.0|0|10.267721326437481|0|6574.0|0
0|2020-07-01|6025.0|0|631.0|0|9.48016826923077|0|6656.0|0
0|2020-07-02|6025.0|0|631.0|0|9.48016826923077|0|6656.0|0
0|2020-07-03|6025.0|0|631.0|0|9.48016826923077|0|6656.0|0
