|dates|Barber_Kansas_UnitedStates.BLS_EmployedPopulation.data|Barber_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Barber_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Barber_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Barber_Kansas_UnitedStates.BLS_UnemploymentRate.data|Barber_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Barber_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Barber_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-06|2245.5|0|61.0|0|2.644699761543464|0|2306.5|0
0|2020-02-07|2245.5|0|61.0|0|2.644699761543464|0|2306.5|0
0|2020-02-08|2245.5|0|61.0|0|2.644699761543464|0|2306.5|0
0|2020-02-09|2245.5|0|61.0|0|2.644699761543464|0|2306.5|0
0|2020-02-10|2245.5|0|61.0|0|2.644699761543464|0|2306.5|0
0|2020-02-11|2245.5|0|61.0|0|2.644699761543464|0|2306.5|0
0|2020-02-12|2245.5|0|61.0|0|2.644699761543464|0|2306.5|0
0|2020-02-13|2245.5|0|61.0|0|2.644699761543464|0|2306.5|0
0|2020-02-14|2245.5|0|61.0|0|2.644699761543464|0|2306.5|0
0|2020-02-15|2245.5|0|61.0|0|2.644699761543464|0|2306.5|0
0|2020-02-16|2245.5|0|61.0|0|2.644699761543464|0|2306.5|0
0|2020-02-17|2245.5|0|61.0|0|2.644699761543464|0|2306.5|0
0|2020-02-18|2245.5|0|61.0|0|2.644699761543464|0|2306.5|0
0|2020-02-19|2245.5|0|61.0|0|2.644699761543464|0|2306.5|0
0|2020-02-20|2245.5|0|61.0|0|2.644699761543464|0|2306.5|0
0|2020-02-21|2245.5|0|61.0|0|2.644699761543464|0|2306.5|0
0|2020-02-22|2245.5|0|61.0|0|2.644699761543464|0|2306.5|0
0|2020-02-23|2245.5|0|61.0|0|2.644699761543464|0|2306.5|0
0|2020-02-24|2245.5|0|61.0|0|2.644699761543464|0|2306.5|0
0|2020-02-25|2245.5|0|61.0|0|2.644699761543464|0|2306.5|0
0|2020-02-26|2245.5|0|61.0|0|2.644699761543464|0|2306.5|0
0|2020-02-27|2245.5|0|61.0|0|2.644699761543464|0|2306.5|0
0|2020-02-28|2245.5|0|61.0|0|2.644699761543464|0|2306.5|0
0|2020-02-29|2245.5|0|61.0|0|2.644699761543464|0|2306.5|0
0|2020-03-01|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-02|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-03|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-04|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-05|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-06|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-07|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-08|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-09|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-10|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-11|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-12|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-13|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-14|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-15|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-16|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-17|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-18|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-19|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-20|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-21|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-22|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-23|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-24|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-25|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-26|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-27|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-28|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-29|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-30|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-03-31|2271.0|0|56.5|0|2.42749731471536|0|2327.5|0
0|2020-04-01|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-02|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-03|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-04|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-05|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-06|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-07|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-08|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-09|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-10|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-11|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-12|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-13|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-14|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-15|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-16|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-17|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-18|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-19|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-20|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-21|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-22|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-23|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-24|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-25|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-26|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-27|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-28|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-29|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-04-30|2079.5|0|111.0|0|5.0673362246062545|0|2190.5|0
0|2020-05-01|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-02|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-03|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-04|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-05|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-06|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-07|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-08|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-09|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-10|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-11|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-12|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-13|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-14|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-15|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-16|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-17|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-18|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-19|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-20|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-21|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-22|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-23|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-24|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-25|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-26|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-27|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-28|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-29|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-30|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-05-31|2204.0|0|98.0|0|4.257167680278019|0|2302.0|0
0|2020-06-01|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-02|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-03|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-04|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-05|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-06|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-07|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-08|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-09|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-10|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-11|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-12|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-13|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-14|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-15|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-16|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-17|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-18|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-19|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-20|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-21|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-22|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-23|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-24|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-25|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-26|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-27|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-28|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-29|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-06-30|2265.0|0|84.0|0|3.5759897828863347|0|2349.0|0
0|2020-07-01|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-02|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-03|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-04|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-05|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-06|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-07|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-08|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-09|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-10|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-11|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-12|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-13|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-14|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-15|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-16|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-17|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-18|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-19|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-20|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-21|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-22|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-23|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-24|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-25|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-26|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-27|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-28|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-29|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-30|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-07-31|2221.0|0|96.0|0|4.14328873543375|0|2317.0|0
0|2020-08-01|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-02|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-03|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-04|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-05|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-06|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-07|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-08|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-09|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-10|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-11|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-12|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-13|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-14|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-15|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-16|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-17|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-18|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-19|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-20|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-21|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-22|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-23|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-24|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-25|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-26|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-27|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-28|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-29|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-30|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-08-31|2252.0|0|89.0|0|3.8017941050832977|0|2341.0|0
0|2020-09-01|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-02|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-03|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-04|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-05|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-06|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-07|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-08|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-09|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-10|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-11|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-12|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-13|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-14|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-15|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-16|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-17|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-18|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-19|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-20|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-21|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-22|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-23|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-24|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-25|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-26|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-27|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-28|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-29|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-09-30|2230.0|0|77.0|0|3.3376679670567837|0|2307.0|0
0|2020-10-01|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-02|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-03|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-04|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-05|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-06|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-07|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-08|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-09|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-10|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-11|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-12|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-13|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-14|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-15|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-16|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-17|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-18|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-19|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-20|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-21|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-22|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-23|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-24|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-25|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-26|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-27|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-28|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-29|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-30|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-10-31|2325.0|0|54.0|0|2.269861286254729|0|2379.0|0
0|2020-11-01|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-02|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-03|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-04|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-05|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-06|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-07|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-08|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-09|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-10|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-11|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-12|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-13|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-14|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-15|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-16|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-17|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-18|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-19|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-20|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-21|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-22|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-23|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-24|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-25|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-26|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-27|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-28|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-29|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-11-30|2347.0|0|61.0|0|2.5332225913621262|0|2408.0|0
0|2020-12-01|2322.0|0|77.0|0|3.2096706961233847|0|2399.0|0
0|2020-12-02|2322.0|0|77.0|0|3.2096706961233847|0|2399.0|0
0|2020-12-03|2322.0|0|77.0|0|3.2096706961233847|0|2399.0|0
0|2020-12-04|2322.0|0|77.0|0|3.2096706961233847|0|2399.0|0
0|2020-12-05|2322.0|0|77.0|0|3.2096706961233847|0|2399.0|0
