|dates|Cheatham_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Cheatham_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Cheatham_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Cheatham_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Cheatham_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Cheatham_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Cheatham_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Cheatham_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-06|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-03-07|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-03-08|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-03-09|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-03-10|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-03-11|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-03-12|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-03-13|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-03-14|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-03-15|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-03-16|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-03-17|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-03-18|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-03-19|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-03-20|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-03-21|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-03-22|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-03-23|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-03-24|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-03-25|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-03-26|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-03-27|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-03-28|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-03-29|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-03-30|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-03-31|21503.0|0|642.0|0|2.8990742831338903|0|22145.0|0
0|2020-04-01|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-02|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-03|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-04|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-05|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-06|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-07|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-08|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-09|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-10|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-11|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-12|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-13|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-14|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-15|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-16|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-17|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-18|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-19|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-20|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-21|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-22|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-23|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-24|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-25|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-26|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-27|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-28|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-29|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-04-30|17711.5|0|2389.0|0|11.88527648565956|0|20100.5|0
0|2020-05-01|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-02|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-03|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-04|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-05|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-06|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-07|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-08|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-09|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-10|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-11|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-12|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-13|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-14|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-15|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-16|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-17|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-18|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-19|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-20|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-21|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-22|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-23|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-24|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-25|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-26|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-27|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-28|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-29|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-30|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-05-31|18588.0|0|1457.0|0|7.2686455475180844|0|20045.0|0
0|2020-06-01|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-02|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-03|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-04|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-05|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-06|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-07|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-08|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-09|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-10|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-11|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-12|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-13|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-14|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-15|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-16|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-17|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-18|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-19|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-20|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-21|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-22|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-23|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-24|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-25|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-26|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-27|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-28|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-29|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-06-30|18843.0|0|1550.0|0|7.6006472809297305|0|20393.0|0
0|2020-07-01|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-02|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-03|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-04|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-05|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-06|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-07|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-08|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-09|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-10|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-11|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-12|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-13|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-14|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-15|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-16|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-17|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-18|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-19|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-20|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-21|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-22|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-23|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-24|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-25|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-26|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-27|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-28|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-29|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-30|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-07-31|19073.0|0|1472.0|0|7.164760282307131|0|20545.0|0
0|2020-08-01|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-02|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-03|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-04|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-05|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-06|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-07|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-08|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-09|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-10|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-11|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-12|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-13|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-14|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-15|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-16|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-17|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-18|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-19|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-20|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-21|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-22|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-23|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-24|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-25|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-26|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-27|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-28|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-29|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-30|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-08-31|20582.0|0|1263.0|0|5.781643396658274|0|21845.0|0
0|2020-09-01|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-02|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-03|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-04|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-05|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-06|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-07|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-08|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-09|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-10|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-11|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-12|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-13|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-14|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-15|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-16|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-17|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-18|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-19|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-20|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-21|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-22|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-23|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-24|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-25|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-26|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-27|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-28|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-29|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-09-30|20633.0|0|1210.0|0|5.539532115551893|0|21843.0|0
0|2020-10-01|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-02|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-03|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-04|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-05|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-06|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-07|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-08|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-09|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-10|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-11|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-12|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-13|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-14|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-15|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-16|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-17|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-18|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-19|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-20|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-21|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-22|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-23|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-24|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-25|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-26|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-27|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-28|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-29|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-30|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-10-31|20819.0|0|1210.0|0|5.492759544237142|0|22029.0|0
0|2020-11-01|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-02|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-03|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-04|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-05|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-06|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-07|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-08|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-09|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-10|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-11|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-12|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-13|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-14|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-15|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-16|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-17|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-18|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-19|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-20|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-21|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-22|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-23|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-24|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-25|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-26|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-27|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-28|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-29|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
0|2020-11-30|20876.0|0|849.0|0|3.907940161104718|0|21725.0|0
