|dates|Kimble_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kimble_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kimble_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Kimble_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Kimble_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kimble_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kimble_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kimble_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
