|dates|LakeandPeninsula_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|LakeandPeninsula_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|LakeandPeninsula_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|LakeandPeninsula_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|LakeandPeninsula_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|LakeandPeninsula_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|LakeandPeninsula_Alaska_UnitedStates.TotalPopulation.data|LakeandPeninsula_Alaska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1592.0|0
