|dates|RichmondCity_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|RichmondCity_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|RichmondCity_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|RichmondCity_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|RichmondCity_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|RichmondCity_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|RichmondCity_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|RichmondCity_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
