|dates|Marion_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Marion_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Marion_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Marion_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Marion_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Marion_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Marion_Texas_UnitedStates.TotalPopulation.data|Marion_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|9854.0|0
