|dates|Campbell_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Campbell_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Campbell_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Campbell_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Campbell_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Campbell_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Campbell_Virginia_UnitedStates.TotalPopulation.data|Campbell_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|54885.0|0
