|dates|DonaAna_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|DonaAna_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|DonaAna_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|DonaAna_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|DonaAna_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|DonaAna_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|DonaAna_NewMexico_UnitedStates.TotalPopulation.data|DonaAna_NewMexico_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|217522.0|0
