|dates|Oakland_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Oakland_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Oakland_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Oakland_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Oakland_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Oakland_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Oakland_Michigan_UnitedStates.TotalPopulation.data|Oakland_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1257584.0|0
