|dates|Hillsborough_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hillsborough_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hillsborough_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hillsborough_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hillsborough_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hillsborough_NewHampshire_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hillsborough_NewHampshire_UnitedStates.TotalPopulation.data|Hillsborough_NewHampshire_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|417025.0|0
