|dates|Coconino_Arizona_UnitedStates.AveragePrecipitationTotal.data|Coconino_Arizona_UnitedStates.AveragePrecipitationTotal.missing|Coconino_Arizona_UnitedStates.AveragePrecipitation.data|Coconino_Arizona_UnitedStates.AveragePrecipitation.missing|Coconino_Arizona_UnitedStates.AverageWindDirection.data|Coconino_Arizona_UnitedStates.AverageWindDirection.missing|Coconino_Arizona_UnitedStates.AverageWindSpeed.data|Coconino_Arizona_UnitedStates.AverageWindSpeed.missing
0|2020-02-04|0.0|0|0.0|0|25.416666666666668|0|4.166666666666667|0
0|2020-02-05|0.0|0|0.0|0|75.41666666666667|0|2.5|0
0|2020-02-06|0.0|0|0.0|0|97.5|0|3.0833333333333335|0
0|2020-02-07|0.0|0|0.0|0|62.916666666666664|0|3.9583333333333335|0
0|2020-02-08|0.0|0|0.0|0|125.0|0|6.958333333333333|0
0|2020-02-09|0.0|0|0.0|0|113.75|0|9.458333333333334|0
0|2020-02-10|0.0|0|0.0|0|51.666666666666664|0|8.791666666666666|0
0|2020-02-11|0.0|0|0.0|0|37.083333333333336|0|11.75|0
0|2020-02-12|0.0|0|0.0|0|106.66666666666667|0|3.3333333333333335|0
0|2020-02-13|0.0|0|0.0|0|75.0|0|2.2916666666666665|0
0|2020-02-14|0.0|0|0.0|0|70.83333333333333|0|3.0|0
0|2020-02-15|0.0|0|0.0|0|100.0|0|4.041666666666667|0
0|2020-02-16|0.0|0|0.0|0|126.66666666666667|0|6.291666666666667|0
0|2020-02-17|0.0|0|0.0|0|66.25|0|2.25|0
0|2020-02-18|0.0|0|0.0|0|20.833333333333332|0|3.75|0
0|2020-02-19|0.0|0|0.0|0|76.25|0|3.9166666666666665|0
0|2020-02-20|0.0|0|0.0|0|61.25|0|10.416666666666666|0
0|2020-02-21|0.0|0|0.0|0|65.83333333333333|0|5.041666666666667|0
0|2020-02-22|0.0|0|0.011525793650793653|0|102.36607142857143|0|6.349801587301587|0
0|2020-02-23|0.004166666666666667|0|0.002951388888888889|0|183.34722222222226|0|7.357638888888888|0
0|2020-02-24|0.0020833333333333333|0|0.0|0|108.75|0|3.375|0
0|2020-02-25|0.0|0|0.0|0|34.583333333333336|0|8.208333333333334|0
0|2020-02-26|0.0|0|0.0|0|52.5|0|3.8333333333333335|0
0|2020-02-27|0.0|0|0.0|0|15.0|0|2.9583333333333335|0
0|2020-02-28|0.0|0|0.0|0|50.625|0|4.625|0
0|2020-02-29|0.0|0|0.0|0|124.16666666666667|0|5.5|0
0|2020-03-01|0.0|0|0.0|0|142.91666666666666|0|11.291666666666666|0
0|2020-03-02|0.0|0|0.0004166666666666667|0|40.5|0|9.475|0
0|2020-03-03|0.0004166666666666667|0|0.0|0|32.916666666666664|0|5.875|0
0|2020-03-04|0.0|0|0.0|0|61.666666666666664|0|3.4166666666666665|0
0|2020-03-05|0.0|0|0.0|0|41.666666666666664|0|5.958333333333333|0
0|2020-03-06|0.0|0|0.0|0|101.25|0|6.0|0
0|2020-03-07|0.0|0|0.0|0|154.58333333333334|0|11.083333333333334|0
0|2020-03-08|0.0|0|0.0|0|197.91666666666666|0|11.666666666666666|0
0|2020-03-09|0.0|0|0.0|0|142.60416666666666|0|6.666666666666667|0
0|2020-03-10|0.0004166666666666667|0|0.011666666666666667|0|105.06944444444444|0|4.378472222222222|0
0|2020-03-11|0.01875|0|0.010107638888888888|0|144.79166666666666|0|5.405902777777778|0
0|2020-03-12|0.012083333333333333|0|0.0|0|46.25|0|4.416666666666667|0
0|2020-03-13|0.012291666666666666|0|0.02005952380952381|0|213.74702380952382|0|13.860019841269844|0
0|2020-03-14|0.0025|0|0.0018402777777777777|0|190.0|0|11.177083333333334|0
0|2020-03-15|0.0025|0|0.0|0|103.95833333333333|0|5.791666666666667|0
0|2020-03-16|0.0|0|0.0|0|122.91666666666667|0|7.041666666666667|0
0|2020-03-17|0.0|0|0.0|0|149.58333333333334|0|11.0|0
0|2020-03-18|0.0|0|0.009991071428571429|0|178.3313492063492|0|9.98263888888889|0
0|2020-03-19|0.008958333333333334|0|0.003472222222222222|0|197.75297619047618|0|11.975694444444445|0
0|2020-03-20|0.00125|0|0.0|0|107.29166666666667|0|3.6666666666666665|0
0|2020-03-21|0.0|0|0.0|0|111.25|0|3.9166666666666665|0
0|2020-03-22|0.0|0|0.0|0|91.25|0|3.2916666666666665|0
0|2020-03-23|0.0|0|0.0031249999999999997|0|134.93055555555557|0|8.319444444444445|0
0|2020-03-24|0.005833333333333334|0|0.0|0|129.58333333333334|0|7.708333333333333|0
0|2020-03-25|0.0|0|0.0|0|202.5|0|14.125|0
0|2020-03-26|0.0|0|0.0|0|203.54166666666666|0|13.090277777777777|0
0|2020-03-27|0.0|0|0.0010625|0|203.47916666666666|0|8.761111111111111|0
0|2020-03-28|0.0016666666666666668|0|0.0|0|65.41666666666667|0|2.4166666666666665|0
0|2020-03-29|0.0|0|0.0|0|86.66666666666667|0|5.0|0
0|2020-03-30|0.0|0|0.0|0|86.04166666666667|0|3.0625|0
0|2020-03-31|0.0|0|0.0|0|76.66666666666667|0|2.7916666666666665|0
0|2020-04-01|0.0|0|0.0|0|153.33333333333334|0|12.416666666666666|0
0|2020-04-02|0.0|0|0.0|0|191.25|0|11.416666666666666|0
0|2020-04-03|0.0|0|0.0|0|98.33333333333333|0|5.083333333333333|0
0|2020-04-04|0.0|0|0.0|0|132.5|0|9.291666666666666|0
0|2020-04-05|0.0|0|0.0|0|152.5|0|11.333333333333334|0
0|2020-04-06|0.0|0|0.0|0|127.08333333333333|0|10.5625|0
0|2020-04-07|0.0|0|0.0|0|111.04166666666667|0|7.520833333333333|0
0|2020-04-08|0.0|0|0.007451388888888889|0|122.02083333333333|0|8.456249999999999|0
0|2020-04-09|0.010416666666666666|0|0.0003125|0|138.64583333333334|0|5.6875|0
0|2020-04-10|0.0|0|0.0|0|70.0|0|3.4166666666666665|0
0|2020-04-11|0.0|0|0.0|0|102.08333333333333|0|4.625|0
0|2020-04-12|0.0|0|0.0033333333333333335|0|216.07638888888889|0|8.13888888888889|0
0|2020-04-13|0.0014285714285714286|0|0.00824404761904762|0|147.31646825396825|0|6.294642857142857|0
0|2020-04-14|0.005|0|0.0|0|71.25|0|4.125|0
0|2020-04-15|0.0|0|0.0|0|118.75|0|4.625|0
0|2020-04-16|0.0|0|0.0|0|164.16666666666666|0|8.791666666666666|0
0|2020-04-17|0.0|0|0.0|0|101.25|0|7.875|0
0|2020-04-18|0.00125|0|0.0010416666666666667|0|162.91666666666666|0|7.291666666666667|0
0|2020-04-19|0.0|0|0.0|0|125.41666666666667|0|6.875|0
0|2020-04-20|0.0|0|0.0|0|113.125|0|5.708333333333333|0
0|2020-04-21|0.0|0|0.0|0|148.75|0|5.291666666666667|0
0|2020-04-22|0.0|0|0.0|0|96.66666666666667|0|4.208333333333333|0
0|2020-04-23|0.0|0|0.0|0|112.5|0|4.75|0
0|2020-04-24|0.0|0|0.0|0|100.83333333333333|0|4.291666666666667|0
0|2020-04-25|0.0|0|0.0|0|66.66666666666667|0|4.541666666666667|0
0|2020-04-26|0.0|0|0.0|0|137.91666666666666|0|6.916666666666667|0
0|2020-04-27|0.0|0|0.0|0|114.58333333333333|0|5.875|0
0|2020-04-28|0.0|0|0.0|0|77.91666666666667|0|3.6666666666666665|0
0|2020-04-29|0.0|0|0.0|0|80.0|0|5.291666666666667|0
0|2020-04-30|0.0|0|0.0|0|108.33333333333333|0|7.875|0
0|2020-05-01|0.0|0|0.0|0|121.25|0|10.041666666666666|0
0|2020-05-02|0.0|0|0.0|0|142.91666666666666|0|9.708333333333334|0
0|2020-05-03|0.0|0|0.0|0|162.5|0|10.666666666666666|0
0|2020-05-04|0.0|0|0.0|0|93.75|0|3.4166666666666665|0
0|2020-05-05|0.0|0|0.0|0|63.75|0|6.25|0
0|2020-05-06|0.0|0|0.0|0|84.58333333333333|0|5.416666666666667|0
0|2020-05-07|0.0|0|0.0|0|126.66666666666667|0|4.25|0
0|2020-05-08|0.0|0|0.0|0|56.25|0|3.5416666666666665|0
0|2020-05-09|0.0|0|0.0|0|104.16666666666667|0|4.583333333333333|0
0|2020-05-10|0.0|0|0.01916666666666667|0|122.9861111111111|0|5.75|0
0|2020-05-11|0.02291666666666667|0|0.003298611111111111|0|164.30555555555557|0|9.701388888888888|0
0|2020-05-12|0.00375|0|0.0|0|172.5|0|12.708333333333334|0
0|2020-05-13|0.0|0|0.0|0|197.91666666666666|0|12.916666666666666|0
0|2020-05-14|0.0|0|0.0|0|128.33333333333334|0|6.333333333333333|0
0|2020-05-15|0.0|0|0.0|0|97.08333333333333|0|4.083333333333333|0
0|2020-05-16|0.0|0|0.0|0|80.83333333333333|0|3.875|0
0|2020-05-17|0.0|0|0.0|0|134.16666666666666|0|10.25|0
0|2020-05-18|0.0|0|0.0|0|155.83333333333334|0|12.833333333333334|0
0|2020-05-19|0.0|0|0.0|0|182.5|0|16.208333333333332|0
0|2020-05-20|0.0|0|0.0|0|150.0|0|7.208333333333333|0
0|2020-05-21|0.0|0|0.0|0|35.0|0|2.4166666666666665|0
0|2020-05-22|0.0|0|0.0|0|140.83333333333334|0|10.041666666666666|0
0|2020-05-23|0.0|0|0.0|0|138.75|0|7.666666666666667|0
0|2020-05-24|0.0|0|0.0|0|100.41666666666667|0|4.708333333333333|0
0|2020-05-25|0.0|0|0.0|0|45.208333333333336|0|5.541666666666667|0
0|2020-05-26|0.0|0|0.0|0|78.54166666666667|0|3.3958333333333335|0
0|2020-05-27|0.0|0|0.0|0|70.83333333333333|0|3.4166666666666665|0
0|2020-05-28|0.0|0|0.0|0|59.583333333333336|0|2.75|0
0|2020-05-29|0.0|0|0.0|0|99.79166666666667|0|6.0|0
0|2020-05-30|0.0|0|0.0|0|120.83333333333333|0|9.75|0
0|2020-05-31|0.0|0|0.0|0|127.91666666666667|0|9.625|0
0|2020-06-01|0.0|0|0.0|0|140.83333333333334|0|7.625|0
0|2020-06-02|0.0|0|0.0|0|111.25|0|4.333333333333333|0
0|2020-06-03|0.0|0|0.0|0|137.91666666666666|0|4.458333333333333|0
0|2020-06-04|0.0|0|0.0|0|92.08333333333333|0|4.375|0
0|2020-06-05|0.0|0|0.0|0|100.83333333333333|0|8.5|0
0|2020-06-06|0.0|0|0.0|0|198.95833333333334|0|17.0|0
0|2020-06-07|0.0|0|0.0|0|173.33333333333334|0|15.416666666666666|0
0|2020-06-08|0.0|0|0.0|0|221.25|0|8.333333333333334|0
0|2020-06-09|0.0|0|0.0|0|61.52777777777777|0|4.534722222222222|0
0|2020-06-10|0.0|0|0.0|0|52.916666666666664|0|5.083333333333333|0
0|2020-06-11|0.0|0|0.0|0|114.16666666666667|0|6.25|0
0|2020-06-12|0.0|0|0.0|0|136.04166666666666|0|10.666666666666666|0
0|2020-06-13|0.0|0|0.0|0|134.58333333333334|0|13.333333333333334|0
0|2020-06-14|0.0|0|0.0|0|139.58333333333334|0|8.958333333333334|0
0|2020-06-15|0.0|0|0.0|0|140.0|0|9.458333333333334|0
0|2020-06-16|0.0|0|0.0|0|170.41666666666666|0|15.375|0
0|2020-06-17|0.0|0|0.0|0|208.75|0|12.25|0
0|2020-06-18|0.0|0|0.0|0|96.66666666666667|0|4.791666666666667|0
0|2020-06-19|0.0|0|0.0|0|100.41666666666667|0|3.7916666666666665|0
0|2020-06-20|0.0|0|0.0|0|67.08333333333333|0|4.291666666666667|0
0|2020-06-21|0.0|0|0.0|0|123.75|0|5.625|0
0|2020-06-22|0.0|0|0.0|0|117.08333333333333|0|5.041666666666667|0
0|2020-06-23|0.0|0|0.0|0|109.16666666666667|0|5.166666666666667|0
0|2020-06-24|0.0|0|0.0|0|107.91666666666667|0|6.041666666666667|0
0|2020-06-25|0.0|0|0.0|0|105.83333333333333|0|6.375|0
0|2020-06-26|0.0|0|0.0|0|117.08333333333333|0|5.791666666666667|0
0|2020-06-27|0.0|0|0.0|0|150.0|0|5.5|0
0|2020-06-28|0.0|0|0.0|0|180.41666666666666|0|18.375|0
0|2020-06-29|0.0|0|0.0|0|194.58333333333334|0|19.333333333333332|0
0|2020-06-30|0.0|0|0.0|0|113.33333333333333|0|4.541666666666667|0
0|2020-07-01|0.0|0|0.0|0|136.25|0|8.0|0
0|2020-07-02|0.0|0|0.0|0|146.25|0|9.916666666666666|0
0|2020-07-03|0.0|0|0.008541666666666668|0|61.979166666666664|0|2.7604166666666665|0
0|2020-07-04|0.012499999999999999|0|0.0|0|90.83333333333333|0|3.8333333333333335|0
0|2020-07-05|0.0|0|0.0|0|123.95833333333333|0|6.75|0
0|2020-07-06|0.0|0|0.0|0|124.58333333333333|0|8.291666666666666|0
0|2020-07-07|0.0|0|0.0|0|145.41666666666666|0|9.833333333333334|0
0|2020-07-08|0.0|0|0.0|0|145.83333333333334|0|10.208333333333334|0
0|2020-07-09|0.0|0|0.0|0|158.33333333333334|0|9.416666666666666|0
0|2020-07-10|0.0|0|0.0|0|128.33333333333334|0|5.083333333333333|0
0|2020-07-11|0.0|0|0.0|0|98.68055555555554|0|5.5555555555555545|0
0|2020-07-12|0.0|0|0.0004166666666666667|0|55.833333333333336|0|4.25|0
0|2020-07-13|0.0004166666666666667|0|0.00125|0|158.61111111111111|0|9.763888888888888|0
0|2020-07-14|0.00125|0|0.0|0|150.83333333333334|0|8.791666666666666|0
0|2020-07-15|0.0|0|0.0|0|129.16666666666666|0|6.458333333333333|0
0|2020-07-16|0.0|0|0.0|0|33.75|0|2.6875|0
0|2020-07-17|0.0|0|0.0|0|120.0|0|5.333333333333333|0
0|2020-07-18|0.0|0|0.0|0|99.6875|0|4.5|0
0|2020-07-19|0.0|0|0.0|0|128.75|0|4.583333333333333|0
0|2020-07-20|0.0|0|0.0|0|153.75|0|7.125|0
0|2020-07-21|0.0|0|0.0016666666666666668|0|78.33333333333333|0|5.166666666666667|0
0|2020-07-22|0.0016666666666666668|0|0.0|0|107.91666666666667|0|4.885416666666667|0
0|2020-07-23|0.0|0|0.007569444444444445|0|60.90277777777777|0|5.541666666666667|0
0|2020-07-24|0.014583333333333332|0|0.005625000000000001|0|78.8888888888889|0|3.2222222222222228|0
0|2020-07-25|0.002916666666666667|0|0.0|0|51.875|0|2.6875|0
0|2020-07-26|0.0|0|0.0|0|55.13888888888889|0|4.805555555555555|0
0|2020-07-27|0.0|0|0.0|0|103.75|0|5.375|0
0|2020-07-28|0.0|0|0.0|0|120.83333333333333|0|5.458333333333333|0
0|2020-07-29|0.0|0|0.0|0|113.33333333333333|0|5.708333333333333|0
0|2020-07-30|0.0|0|0.0|0|60.833333333333336|0|3.75|0
0|2020-07-31|0.0|0|0.0|0|87.08333333333333|0|3.625|0
0|2020-08-01|0.0|0|0.0|0|141.25|0|6.208333333333333|0
0|2020-08-02|0.0|0|0.0|0|155.41666666666666|0|7.291666666666667|0
0|2020-08-03|0.0|0|0.0|0|129.58333333333334|0|6.625|0
0|2020-08-04|0.0|0|0.0|0|133.78472222222223|0|7.142361111111111|0
0|2020-08-05|0.0|0|0.0|0|131.25|0|8.625|0
0|2020-08-06|0.0|0|0.0|0|112.91666666666667|0|9.125|0
0|2020-08-07|0.0|0|0.0|0|101.66666666666667|0|7.875|0
0|2020-08-08|0.0|0|0.0|0|122.91666666666667|0|6.166666666666667|0
0|2020-08-09|0.0|0|0.0|0|117.29166666666667|0|6.375|0
0|2020-08-10|0.0|0|0.0|0|120.41666666666667|0|7.375|0
0|2020-08-11|0.0|0|0.0008333333333333334|0|142.5|0|6.125|0
0|2020-08-12|0.0008333333333333334|0|0.0|0|132.91666666666666|0|6.166666666666667|0
0|2020-08-13|0.0|0|0.0|0|61.25|0|2.125|0
0|2020-08-14|0.0|0|0.0|0|102.91666666666667|0|3.7916666666666665|0
0|2020-08-15|0.0|0|0.0|0|47.083333333333336|0|4.520833333333333|0
0|2020-08-16|0.0|0|0.0|0|27.916666666666668|0|5.916666666666667|0
0|2020-08-17|0.0|0|0.0|0|57.916666666666664|0|5.375|0
0|2020-08-18|0.0|0|0.0|0|57.916666666666664|0|3.4583333333333335|0
0|2020-08-19|0.0|0|0.0|0|75.0|0|3.5416666666666665|0
0|2020-08-20|0.0|0|0.0|0|145.83333333333334|0|5.083333333333333|0
0|2020-08-21|0.0|0|0.0|0|74.6875|0|4.5|0
0|2020-08-22|0.0|0|0.002777777777777778|0|130.55555555555557|0|5.702777777777778|0
0|2020-08-23|0.004166666666666667|0|0.0|0|97.08333333333333|0|4.833333333333333|0
0|2020-08-24|0.0|0|0.0|0|82.5|0|4.472222222222222|0
0|2020-08-25|0.0|0|0.0|0|70.72916666666667|0|4.927083333333333|0
0|2020-08-26|0.0|0|0.0|0|92.36111111111113|0|4.097222222222222|0
0|2020-08-27|0.0|0|0.0|0|87.29166666666667|0|4.5|0
0|2020-08-28|0.0|0|0.0|0|67.91666666666667|0|2.25|0
0|2020-08-29|0.0|0|0.004548611111111112|0|107.88194444444444|0|5.104166666666667|0
0|2020-08-30|0.005833333333333334|0|0.0|0|164.16666666666666|0|7.375|0
0|2020-08-31|0.0|0|0.0|0|159.58333333333334|0|6.833333333333333|0
0|2020-09-01|0.0|0|0.0|0|145.83333333333334|0|5.875|0
0|2020-09-02|0.0|0|0.0|0|32.916666666666664|0|2.625|0
0|2020-09-03|0.0|0|0.0|0|47.916666666666664|0|3.875|0
0|2020-09-04|0.0|0|0.0|0|57.22222222222223|0|3.972222222222222|0
0|2020-09-05|0.0|0|0.0|0|100.0|0|4.375|0
0|2020-09-06|0.0|0|0.0|0|59.166666666666664|0|3.5|0
0|2020-09-07|0.0|0|0.0|0|91.66666666666667|0|3.3333333333333335|0
0|2020-09-08|0.0|0|0.0|0|244.58333333333334|0|9.916666666666666|0
0|2020-09-09|0.0|0|0.0|0|46.25|0|8.208333333333334|0
0|2020-09-10|0.0|0|0.0|0|27.916666666666668|0|4.333333333333333|0
0|2020-09-11|0.0|0|0.0|0|44.166666666666664|0|3.75|0
0|2020-09-12|0.0|0|0.0|0|27.5|0|5.208333333333333|0
0|2020-09-13|0.0|0|0.0|0|46.666666666666664|0|7.166666666666667|0
0|2020-09-14|0.0|0|0.0|0|44.583333333333336|0|5.625|0
0|2020-09-15|0.0|0|0.0|0|32.5|0|2.5833333333333335|0
0|2020-09-16|0.0|0|0.0|0|20.833333333333332|0|3.7083333333333335|0
0|2020-09-17|0.0|0|0.0|0|80.83333333333333|0|4.833333333333333|0
0|2020-09-18|0.0|0|0.0|0|85.0|0|4.416666666666667|0
0|2020-09-19|0.0|0|0.0|0|125.83333333333333|0|7.833333333333333|0
0|2020-09-20|0.0|0|0.0|0|78.33333333333333|0|4.333333333333333|0
0|2020-09-21|0.0|0|0.0|0|56.666666666666664|0|3.4583333333333335|0
0|2020-09-22|0.0|0|0.0|0|96.25|0|5.0|0
0|2020-09-23|0.0|0|0.0|0|76.25|0|2.9166666666666665|0
0|2020-09-24|0.0|0|0.0|0|87.5|0|4.583333333333333|0
0|2020-09-25|0.0|0|0.0|0|131.66666666666666|0|7.833333333333333|0
0|2020-09-26|0.0|0|0.0|0|137.91666666666666|0|8.0|0
0|2020-09-27|0.0|0|0.0|0|85.41666666666667|0|3.4166666666666665|0
0|2020-09-28|0.0|0|0.0|0|45.833333333333336|0|10.75|0
0|2020-09-29|0.0|0|0.0|0|85.83333333333333|0|6.916666666666667|0
0|2020-09-30|0.0|0|0.0|0|45.0|0|5.479166666666667|0
0|2020-10-01|0.0|0|0.0|0|36.25|0|6.166666666666667|0
0|2020-10-02|0.0|0|0.0|0|71.04166666666667|0|3.8541666666666665|0
0|2020-10-03|0.0|0|0.0|0|45.416666666666664|0|2.875|0
0|2020-10-04|0.0|0|0.0|0|80.0|0|4.125|0
0|2020-10-05|0.0|0|0.0|0|71.25|0|3.0416666666666665|0
0|2020-10-06|0.0|0|0.0|0|49.166666666666664|0|3.7916666666666665|0
0|2020-10-07|0.0|0|0.0|0|85.0|0|4.291666666666667|0
0|2020-10-08|0.0|0|0.0|0|98.33333333333333|0|5.208333333333333|0
0|2020-10-09|0.0|0|0.0|0|86.66666666666667|0|4.25|0
0|2020-10-10|0.0|0|0.0|0|108.33333333333333|0|6.541666666666667|0
0|2020-10-11|0.0|0|0.0|0|128.95833333333334|0|5.583333333333333|0
0|2020-10-12|0.0|0|0.0|0|70.83333333333333|0|3.25|0
0|2020-10-13|0.0|0|0.0|0|47.916666666666664|0|1.9166666666666667|0
0|2020-10-14|0.0|0|0.0|0|94.58333333333333|0|3.5416666666666665|0
0|2020-10-15|0.0|0|0.0|0|102.29166666666667|0|3.3333333333333335|0
0|2020-10-16|0.0|0|0.0|0|59.583333333333336|0|3.6875|0
0|2020-10-17|0.0|0|0.0|0|98.33333333333333|0|3.7291666666666665|0
0|2020-10-18|0.0|0|0.0|0|134.58333333333334|0|5.083333333333333|0
0|2020-10-19|0.0|0|0.0|0|101.66666666666667|0|3.6458333333333335|0
0|2020-10-20|0.0|0|0.0|0|51.25|0|2.4583333333333335|0
0|2020-10-21|0.0|0|0.0|0|69.58333333333333|0|4.083333333333333|0
0|2020-10-22|0.0|0|0.0|0|157.5|0|7.416666666666667|0
0|2020-10-23|0.0|0|0.0|0|119.58333333333333|0|6.125|0
0|2020-10-24|0.0|0|0.0|0|150.0|0|8.25|0
0|2020-10-25|0.0|0|0.0|0|217.91666666666666|0|14.791666666666666|0
0|2020-10-26|0.0|0|0.0|0|54.166666666666664|0|10.861111111111112|0
0|2020-10-27|0.0|0|0.0|0|55.0|0|8.375|0
0|2020-10-28|0.0|0|0.0|0|26.666666666666668|0|3.3333333333333335|0
0|2020-10-29|0.0|0|0.0|0|22.083333333333332|0|5.583333333333333|0
0|2020-10-30|0.0|0|0.0|0|45.0|0|2.1666666666666665|0
0|2020-10-31|0.0|0|0.0|0|29.166666666666668|0|3.9166666666666665|0
0|2020-11-01|0.0|0|0.0|0|55.0|0|7.958333333333333|0
0|2020-11-02|0.0|0|0.0|0|68.33333333333333|0|7.777777777777778|0
0|2020-11-03|0.0|0|0.0|0|47.083333333333336|0|4.291666666666667|0
0|2020-11-04|0.0|0|0.0|0|19.583333333333332|0|3.2083333333333335|0
0|2020-11-05|0.0|0|0.0|0|50.416666666666664|0|7.708333333333333|0
0|2020-11-06|0.0|0|0.0|0|143.75|0|10.416666666666666|0
0|2020-11-07|0.0|0|0.00020833333333333335|0|190.72916666666666|0|16.385416666666668|0
0|2020-11-08|0.0|0|0.0|0|200.0|0|10.0|0
0|2020-11-09|0.006666666666666667|0|0.00034722222222222224|0|137.43353174603175|0|5.76061507936508|0
0|2020-11-10|0.0|0|0.0|0|86.25|0|2.5208333333333335|0
0|2020-11-11|0.0|0|0.0|0|40.833333333333336|0|2.2083333333333335|0
0|2020-11-12|0.0|0|0.0|0|50.0|0|2.6666666666666665|0
0|2020-11-13|0.0|0|0.0|0|129.58333333333334|0|7.375|0
0|2020-11-14|0.0|0|0.0|0|166.66666666666666|0|7.458333333333333|0
0|2020-11-15|0.0|0|0.0|0|52.083333333333336|0|2.0|0
0|2020-11-16|0.0|0|0.0|0|50.0|0|5.958333333333333|0
0|2020-11-17|0.0|0|0.0|0|115.41666666666667|0|7.5|0
0|2020-11-18|0.0|0|0.0|0|137.08333333333334|0|11.125|0
0|2020-11-19|0.0|0|0.0|0|125.0|0|6.125|0
0|2020-11-20|0.0|0|0.0|0|81.25|0|3.625|0
0|2020-11-21|0.0|0|0.0|0|71.66666666666667|0|2.625|0
0|2020-11-22|0.0|0|0.0|0|66.66666666666667|0|7.625|0
0|2020-11-23|0.0|0|0.0|0|139.58333333333334|0|8.458333333333334|0
0|2020-11-24|0.0|0|0.0|0|100.83333333333333|0|3.4166666666666665|0
0|2020-11-25|0.0|0|0.0|0|90.41666666666667|0|4.875|0
0|2020-11-26|0.0|0|0.0|0|104.58333333333333|0|5.333333333333333|0
0|2020-11-27|0.0|0|0.0|0|47.5|0|7.666666666666667|0
0|2020-11-28|0.0|0|0.0|0|42.916666666666664|0|2.2083333333333335|0
0|2020-11-29|0.0|0|0.0|0|39.583333333333336|0|6.833333333333333|0
0|2020-11-30|0.0|0|0.0|0|61.666666666666664|0|4.458333333333333|0
0|2020-12-01|0.0|0|0.0|0|67.91666666666667|0|3.0|0
0|2020-12-02|0.0|0|0.0|0|37.5|0|12.291666666666666|0
0|2020-12-03|0.0|0|0.0|0|29.583333333333332|0|6.666666666666667|0
0|2020-12-04|0.0|0|0.0|0|51.25|0|6.208333333333333|0
0|2020-12-05|0.0|0|0.0|0|34.583333333333336|0|3.3333333333333335|0
