|dates|CapeMay_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|CapeMay_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|CapeMay_NewJersey_UnitedStates.NYT_ConfirmedDeaths.data|CapeMay_NewJersey_UnitedStates.NYT_ConfirmedDeaths.missing|CapeMay_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|CapeMay_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|CapeMay_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|CapeMay_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
