|dates|Somerset_Maryland_UnitedStates.BLS_EmployedPopulation.data|Somerset_Maryland_UnitedStates.BLS_EmployedPopulation.missing|Somerset_Maryland_UnitedStates.BLS_UnemployedPopulation.data|Somerset_Maryland_UnitedStates.BLS_UnemployedPopulation.missing|Somerset_Maryland_UnitedStates.BLS_UnemploymentRate.data|Somerset_Maryland_UnitedStates.BLS_UnemploymentRate.missing|Somerset_Maryland_UnitedStates.BLS_LaborForcePopulation.data|Somerset_Maryland_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-15|8593.5|0|553.0|0|6.046028535505385|0|9146.5|0
0|2020-02-16|8593.5|0|553.0|0|6.046028535505385|0|9146.5|0
0|2020-02-17|8593.5|0|553.0|0|6.046028535505385|0|9146.5|0
0|2020-02-18|8593.5|0|553.0|0|6.046028535505385|0|9146.5|0
0|2020-02-19|8593.5|0|553.0|0|6.046028535505385|0|9146.5|0
0|2020-02-20|8593.5|0|553.0|0|6.046028535505385|0|9146.5|0
0|2020-02-21|8593.5|0|553.0|0|6.046028535505385|0|9146.5|0
0|2020-02-22|8593.5|0|553.0|0|6.046028535505385|0|9146.5|0
0|2020-02-23|8593.5|0|553.0|0|6.046028535505385|0|9146.5|0
0|2020-02-24|8593.5|0|553.0|0|6.046028535505385|0|9146.5|0
0|2020-02-25|8593.5|0|553.0|0|6.046028535505385|0|9146.5|0
0|2020-02-26|8593.5|0|553.0|0|6.046028535505385|0|9146.5|0
0|2020-02-27|8593.5|0|553.0|0|6.046028535505385|0|9146.5|0
0|2020-02-28|8593.5|0|553.0|0|6.046028535505385|0|9146.5|0
0|2020-02-29|8593.5|0|553.0|0|6.046028535505385|0|9146.5|0
0|2020-03-01|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-02|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-03|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-04|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-05|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-06|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-07|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-08|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-09|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-10|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-11|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-12|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-13|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-14|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-15|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-16|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-17|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-18|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-19|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-20|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-21|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-22|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-23|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-24|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-25|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-26|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-27|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-28|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-29|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-30|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-03-31|8589.0|0|575.5|0|6.279666102897048|0|9164.5|0
0|2020-04-01|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-02|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-03|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-04|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-05|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-06|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-07|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-08|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-09|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-10|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-11|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-12|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-13|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-14|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-15|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-16|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-17|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-18|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-19|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-20|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-21|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-22|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-23|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-24|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-25|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-26|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-27|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-28|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-29|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-04-30|7324.5|0|908.0|0|11.02945642271485|0|8232.5|0
0|2020-05-01|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-02|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-03|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-04|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-05|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-06|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-07|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-08|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-09|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-10|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-11|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-12|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-13|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-14|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-15|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-16|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-17|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-18|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-19|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-20|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-21|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-22|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-23|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-24|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-25|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-26|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-27|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-28|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-29|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-30|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-05-31|7542.0|0|857.0|0|10.203595666150733|0|8399.0|0
0|2020-06-01|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-02|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-03|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-04|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-05|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-06|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-07|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-08|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-09|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-10|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-11|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-12|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-13|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-14|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-15|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-16|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-17|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-18|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-19|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-20|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-21|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-22|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-23|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-24|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-25|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-26|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-27|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-28|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-29|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-06-30|8293.0|0|846.0|0|9.25703030966189|0|9139.0|0
0|2020-07-01|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-02|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-03|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-04|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-05|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-06|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-07|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-08|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-09|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-10|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-11|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-12|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-13|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-14|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-15|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-16|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-17|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-18|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-19|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-20|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-21|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-22|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-23|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-24|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-25|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-26|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-27|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-28|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-29|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-30|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-07-31|8425.0|0|860.0|0|9.262250942380183|0|9285.0|0
0|2020-08-01|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-02|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-03|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-04|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-05|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-06|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-07|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-08|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-09|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-10|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-11|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-12|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-13|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-14|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-15|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-16|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-17|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-18|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-19|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-20|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-21|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-22|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-23|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-24|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-25|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-26|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-27|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-28|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-29|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-30|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-08-31|8186.0|0|829.0|0|9.195784803105935|0|9015.0|0
0|2020-09-01|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-02|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-03|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-04|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-05|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-06|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-07|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-08|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-09|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-10|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-11|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-12|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-13|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-14|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-15|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-16|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-17|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-18|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-19|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-20|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-21|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-22|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-23|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-24|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-25|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-26|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-27|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-28|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-29|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-09-30|7693.0|0|658.0|0|7.87929589270746|0|8351.0|0
0|2020-10-01|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-02|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-03|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-04|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-05|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-06|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-07|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-08|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-09|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-10|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-11|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-12|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-13|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-14|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-15|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-16|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-17|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-18|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-19|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-20|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-21|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-22|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-23|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-24|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-25|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-26|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-27|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-28|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-29|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-30|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-10-31|7937.0|0|614.0|0|7.180446731376447|0|8551.0|0
0|2020-11-01|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-02|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-03|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-04|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-05|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-06|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-07|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-08|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-09|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-10|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-11|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-12|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-13|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-14|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-15|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-16|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-17|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-18|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-19|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-20|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-21|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-22|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-23|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-24|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-25|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-26|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-27|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-28|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-29|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-11-30|7594.0|0|650.0|0|7.884522076661814|0|8244.0|0
0|2020-12-01|7592.0|0|731.0|0|8.78289078457287|0|8323.0|0
0|2020-12-02|7592.0|0|731.0|0|8.78289078457287|0|8323.0|0
0|2020-12-03|7592.0|0|731.0|0|8.78289078457287|0|8323.0|0
0|2020-12-04|7592.0|0|731.0|0|8.78289078457287|0|8323.0|0
0|2020-12-05|7592.0|0|731.0|0|8.78289078457287|0|8323.0|0
0|2020-12-06|7592.0|0|731.0|0|8.78289078457287|0|8323.0|0
0|2020-12-07|7592.0|0|731.0|0|8.78289078457287|0|8323.0|0
0|2020-12-08|7592.0|0|731.0|0|8.78289078457287|0|8323.0|0
0|2020-12-09|7592.0|0|731.0|0|8.78289078457287|0|8323.0|0
0|2020-12-10|7592.0|0|731.0|0|8.78289078457287|0|8323.0|0
