|dates|Spalding_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Spalding_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Spalding_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Spalding_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Spalding_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Spalding_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Spalding_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Spalding_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
