|dates|Alexander_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Alexander_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Alexander_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Alexander_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Alexander_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Alexander_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Alexander_Illinois_UnitedStates.TotalPopulation.data|Alexander_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5761.0|0
