|dates|McClain_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|McClain_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|McClain_Oklahoma_UnitedStates.NYT_ConfirmedDeaths.data|McClain_Oklahoma_UnitedStates.NYT_ConfirmedDeaths.missing|McClain_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|McClain_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|McClain_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|McClain_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
