|dates|Ritchie_WestVirginia_UnitedStates.BLS_EmployedPopulation.data|Ritchie_WestVirginia_UnitedStates.BLS_EmployedPopulation.missing|Ritchie_WestVirginia_UnitedStates.BLS_UnemployedPopulation.data|Ritchie_WestVirginia_UnitedStates.BLS_UnemployedPopulation.missing|Ritchie_WestVirginia_UnitedStates.BLS_UnemploymentRate.data|Ritchie_WestVirginia_UnitedStates.BLS_UnemploymentRate.missing|Ritchie_WestVirginia_UnitedStates.BLS_LaborForcePopulation.data|Ritchie_WestVirginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-28|4195.0|0|327.0|0|7.231313578062804|0|4522.0|0
0|2020-01-29|4195.0|0|327.0|0|7.231313578062804|0|4522.0|0
0|2020-01-30|4195.0|0|327.0|0|7.231313578062804|0|4522.0|0
0|2020-01-31|4195.0|0|327.0|0|7.231313578062804|0|4522.0|0
0|2020-02-01|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-02|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-03|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-04|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-05|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-06|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-07|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-08|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-09|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-10|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-11|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-12|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-13|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-14|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-15|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-16|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-17|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-18|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-19|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-20|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-21|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-22|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-23|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-24|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-25|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-26|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-27|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-28|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-02-29|4173.5|0|342.5|0|7.5841452612931795|0|4516.0|0
0|2020-03-01|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-02|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-03|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-04|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-05|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-06|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-07|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-08|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-09|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-10|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-11|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-12|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-13|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-14|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-15|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-16|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-17|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-18|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-19|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-20|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-21|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-22|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-23|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-24|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-25|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-26|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-27|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-28|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-29|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-30|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-03-31|4140.5|0|370.5|0|8.213256484149856|0|4511.0|0
0|2020-04-01|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-02|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-03|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-04|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-05|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-06|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-07|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-08|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-09|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-10|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-11|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-12|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-13|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-14|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-15|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-16|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-17|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-18|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-19|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-20|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-21|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-22|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-23|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-24|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-25|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-26|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-27|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-28|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-29|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-04-30|3704.0|0|552.0|0|12.969924812030076|0|4256.0|0
0|2020-05-01|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-02|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-03|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-04|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-05|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-06|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-07|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-08|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-09|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-10|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-11|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-12|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-13|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-14|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-15|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-16|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-17|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-18|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-19|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-20|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-21|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-22|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-23|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-24|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-25|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-26|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-27|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-28|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-29|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-30|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-05-31|3866.0|0|458.0|0|10.59204440333025|0|4324.0|0
0|2020-06-01|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-02|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-03|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-04|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-05|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-06|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-07|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-08|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-09|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-10|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-11|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-12|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-13|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-14|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-15|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-16|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-17|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-18|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-19|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-20|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-21|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-22|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-23|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-24|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-25|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-26|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-27|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-28|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-29|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-06-30|4015.0|0|384.0|0|8.729256649238463|0|4399.0|0
0|2020-07-01|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-02|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-03|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-04|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-05|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-06|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-07|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-08|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-09|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-10|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-11|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-12|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-13|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-14|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-15|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-16|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-17|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-18|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-19|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-20|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-21|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-22|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-23|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-24|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-25|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-26|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-27|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-28|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-29|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-30|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-07-31|4034.0|0|362.0|0|8.234758871701548|0|4396.0|0
0|2020-08-01|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-02|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-03|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-04|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-05|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-06|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-07|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-08|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-09|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-10|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-11|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-12|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-13|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-14|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-15|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-16|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-17|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-18|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-19|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-20|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-21|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-22|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-23|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-24|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-25|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-26|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-27|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-28|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-29|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-30|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-08-31|4061.0|0|382.0|0|8.59779428314202|0|4443.0|0
0|2020-09-01|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-02|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-03|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-04|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-05|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-06|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-07|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-08|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-09|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-10|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-11|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-12|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-13|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-14|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-15|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-16|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-17|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-18|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-19|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-20|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-21|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-22|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-23|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-24|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-25|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-26|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-27|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-28|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-29|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-09-30|4045.0|0|313.0|0|7.182193666819642|0|4358.0|0
0|2020-10-01|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-02|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-03|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-04|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-05|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-06|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-07|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-08|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-09|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-10|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-11|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-12|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-13|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-14|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-15|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-16|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-17|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-18|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-19|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-20|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-21|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-22|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-23|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-24|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-25|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-26|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-27|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-28|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-29|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-30|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-10-31|4081.0|0|272.0|0|6.248564208591776|0|4353.0|0
0|2020-11-01|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-02|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-03|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-04|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-05|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-06|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-07|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-08|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-09|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-10|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-11|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-12|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-13|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-14|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-15|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-16|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-17|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-18|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-19|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-20|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-21|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-22|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-23|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-24|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-25|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-26|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-27|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-28|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-29|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-11-30|4050.0|0|302.0|0|6.939338235294118|0|4352.0|0
0|2020-12-01|3983.0|0|349.0|0|8.056325023084026|0|4332.0|0
0|2020-12-02|3983.0|0|349.0|0|8.056325023084026|0|4332.0|0
0|2020-12-03|3983.0|0|349.0|0|8.056325023084026|0|4332.0|0
0|2020-12-04|3983.0|0|349.0|0|8.056325023084026|0|4332.0|0
0|2020-12-05|3983.0|0|349.0|0|8.056325023084026|0|4332.0|0
0|2020-12-06|3983.0|0|349.0|0|8.056325023084026|0|4332.0|0
0|2020-12-07|3983.0|0|349.0|0|8.056325023084026|0|4332.0|0
0|2020-12-08|3983.0|0|349.0|0|8.056325023084026|0|4332.0|0
