|dates|Hockley_Texas_UnitedStates.BLS_EmployedPopulation.data|Hockley_Texas_UnitedStates.BLS_EmployedPopulation.missing|Hockley_Texas_UnitedStates.BLS_UnemployedPopulation.data|Hockley_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Hockley_Texas_UnitedStates.BLS_UnemploymentRate.data|Hockley_Texas_UnitedStates.BLS_UnemploymentRate.missing|Hockley_Texas_UnitedStates.BLS_LaborForcePopulation.data|Hockley_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-02|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-03|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-04|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-05|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-06|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-07|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-08|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-09|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-10|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-11|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-12|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-13|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-14|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-15|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-16|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-17|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-18|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-19|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-20|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-21|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-22|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-23|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-24|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-25|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-26|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-27|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-28|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-29|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-30|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-01-31|10858.0|0|374.0|0|3.32977207977208|0|11232.0|0
0|2020-02-01|10979.0|0|344.0|0|3.0380641172834055|0|11323.0|0
0|2020-02-02|10979.0|0|344.0|0|3.0380641172834055|0|11323.0|0
0|2020-02-03|10979.0|0|344.0|0|3.0380641172834055|0|11323.0|0
0|2020-02-04|10979.0|0|344.0|0|3.0380641172834055|0|11323.0|0
0|2020-02-05|10979.0|0|344.0|0|3.0380641172834055|0|11323.0|0
0|2020-02-06|10979.0|0|344.0|0|3.0380641172834055|0|11323.0|0
0|2020-02-07|10979.0|0|344.0|0|3.0380641172834055|0|11323.0|0
0|2020-02-08|10979.0|0|344.0|0|3.0380641172834055|0|11323.0|0
0|2020-02-09|10979.0|0|344.0|0|3.0380641172834055|0|11323.0|0
0|2020-02-10|10979.0|0|344.0|0|3.0380641172834055|0|11323.0|0
0|2020-02-11|10979.0|0|344.0|0|3.0380641172834055|0|11323.0|0
0|2020-02-12|10979.0|0|344.0|0|3.0380641172834055|0|11323.0|0
0|2020-02-13|10979.0|0|344.0|0|3.0380641172834055|0|11323.0|0
0|2020-02-14|10979.0|0|344.0|0|3.0380641172834055|0|11323.0|0
0|2020-02-15|10979.0|0|344.0|0|3.0380641172834055|0|11323.0|0
0|2020-02-16|10979.0|0|344.0|0|3.0380641172834055|0|11323.0|0
0|2020-02-17|10979.0|0|344.0|0|3.0380641172834055|0|11323.0|0
0|2020-02-18|10979.0|0|344.0|0|3.0380641172834055|0|11323.0|0
