|dates|CerroGordo_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|CerroGordo_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|CerroGordo_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|CerroGordo_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|CerroGordo_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|CerroGordo_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|CerroGordo_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|CerroGordo_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
