|dates|Marshall_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Marshall_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Marshall_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Marshall_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Marshall_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Marshall_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Marshall_Illinois_UnitedStates.TotalPopulation.data|Marshall_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11438.0|0
