|dates|OutofNE_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofNE_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofNE_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|OutofNE_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|OutofNE_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofNE_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofNE_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofNE_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
