|dates|Eagle_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Eagle_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Eagle_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Eagle_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Eagle_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Eagle_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Eagle_Colorado_UnitedStates.TotalPopulation.data|Eagle_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|55127.0|0
