|dates|Magoffin_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Magoffin_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Magoffin_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Magoffin_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Magoffin_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Magoffin_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Magoffin_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Magoffin_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
