|dates|Teller_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Teller_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Teller_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Teller_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Teller_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Teller_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Teller_Colorado_UnitedStates.TotalPopulation.data|Teller_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|25388.0|0
