|dates|Taylor_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Taylor_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Taylor_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Taylor_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Taylor_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Taylor_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Taylor_Texas_UnitedStates.TotalPopulation.data|Taylor_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|138034.0|0
