|dates|CrowWing_Minnesota_UnitedStates.BLS_EmployedPopulation.data|CrowWing_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|CrowWing_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|CrowWing_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|CrowWing_Minnesota_UnitedStates.BLS_UnemploymentRate.data|CrowWing_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|CrowWing_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|CrowWing_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-02|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-03|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-04|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-05|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-06|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-07|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-08|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-09|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-10|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-11|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-12|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-13|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-14|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-15|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-16|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-17|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-18|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-19|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-20|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-21|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-22|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-23|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-24|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-25|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-26|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-27|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-28|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-29|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-30|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-01-31|29971.5|0|2009.5|0|6.283418279603515|0|31981.0|0
0|2020-02-01|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-02|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-03|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-04|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-05|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-06|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-07|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-08|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-09|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-10|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-11|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-12|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-13|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-14|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-15|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-16|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-17|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-18|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-19|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-20|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-21|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-22|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-23|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-24|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-25|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-26|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-27|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-28|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-02-29|30068.0|0|1800.0|0|5.64829923434166|0|31868.0|0
0|2020-03-01|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-02|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-03|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-04|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-05|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-06|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-07|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-08|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-09|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-10|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-11|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-12|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-13|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-14|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-15|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-16|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-17|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-18|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-19|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-20|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-21|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-22|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-23|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-24|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-25|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-26|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-27|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-28|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-29|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-30|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-03-31|29854.0|0|1899.5|0|5.98201773032894|0|31753.5|0
0|2020-04-01|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-02|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-03|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-04|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-05|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-06|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-07|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-08|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-09|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-10|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-11|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-12|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-13|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-14|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-15|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-16|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-17|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-18|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-19|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-20|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-21|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-22|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-23|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-24|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-25|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-26|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-27|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-28|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-29|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-04-30|27895.0|0|3616.0|0|11.475357811557869|0|31511.0|0
0|2020-05-01|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-02|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-03|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-04|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-05|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-06|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-07|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-08|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-09|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-10|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-11|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-12|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-13|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-14|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-15|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-16|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-17|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-18|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-19|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-20|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-21|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-22|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-23|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-24|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-25|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-26|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-27|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-28|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-29|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-30|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-05-31|28090.0|0|3997.0|0|12.456758188674542|0|32087.0|0
0|2020-06-01|31085.0|0|2886.0|0|8.495481440051808|0|33971.0|0
0|2020-06-02|31085.0|0|2886.0|0|8.495481440051808|0|33971.0|0
0|2020-06-03|31085.0|0|2886.0|0|8.495481440051808|0|33971.0|0
0|2020-06-04|31085.0|0|2886.0|0|8.495481440051808|0|33971.0|0
0|2020-06-05|31085.0|0|2886.0|0|8.495481440051808|0|33971.0|0
0|2020-06-06|31085.0|0|2886.0|0|8.495481440051808|0|33971.0|0
0|2020-06-07|31085.0|0|2886.0|0|8.495481440051808|0|33971.0|0
0|2020-06-08|31085.0|0|2886.0|0|8.495481440051808|0|33971.0|0
0|2020-06-09|31085.0|0|2886.0|0|8.495481440051808|0|33971.0|0
0|2020-06-10|31085.0|0|2886.0|0|8.495481440051808|0|33971.0|0
0|2020-06-11|31085.0|0|2886.0|0|8.495481440051808|0|33971.0|0
