|dates|Kitsap_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kitsap_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kitsap_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kitsap_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kitsap_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kitsap_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kitsap_Washington_UnitedStates.TotalPopulation.data|Kitsap_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|271473.0|0
