|dates|Sevier_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sevier_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sevier_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sevier_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sevier_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sevier_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sevier_Utah_UnitedStates.TotalPopulation.data|Sevier_Utah_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21620.0|0
