|dates|RioArriba_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|RioArriba_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|RioArriba_NewMexico_UnitedStates.NYT_ConfirmedDeaths.data|RioArriba_NewMexico_UnitedStates.NYT_ConfirmedDeaths.missing|RioArriba_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|RioArriba_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|RioArriba_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|RioArriba_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
