|dates|Clark_Indiana_UnitedStates.BLS_EmployedPopulation.data|Clark_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Clark_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Clark_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Clark_Indiana_UnitedStates.BLS_UnemploymentRate.data|Clark_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Clark_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Clark_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-09|48090.5|0|10201.0|0|17.499978556050195|0|58291.5|0
0|2020-04-10|48090.5|0|10201.0|0|17.499978556050195|0|58291.5|0
0|2020-04-11|48090.5|0|10201.0|0|17.499978556050195|0|58291.5|0
0|2020-04-12|48090.5|0|10201.0|0|17.499978556050195|0|58291.5|0
0|2020-04-13|48090.5|0|10201.0|0|17.499978556050195|0|58291.5|0
0|2020-04-14|48090.5|0|10201.0|0|17.499978556050195|0|58291.5|0
0|2020-04-15|48090.5|0|10201.0|0|17.499978556050195|0|58291.5|0
0|2020-04-16|48090.5|0|10201.0|0|17.499978556050195|0|58291.5|0
0|2020-04-17|48090.5|0|10201.0|0|17.499978556050195|0|58291.5|0
0|2020-04-18|48090.5|0|10201.0|0|17.499978556050195|0|58291.5|0
0|2020-04-19|48090.5|0|10201.0|0|17.499978556050195|0|58291.5|0
0|2020-04-20|48090.5|0|10201.0|0|17.499978556050195|0|58291.5|0
0|2020-04-21|48090.5|0|10201.0|0|17.499978556050195|0|58291.5|0
0|2020-04-22|48090.5|0|10201.0|0|17.499978556050195|0|58291.5|0
0|2020-04-23|48090.5|0|10201.0|0|17.499978556050195|0|58291.5|0
0|2020-04-24|48090.5|0|10201.0|0|17.499978556050195|0|58291.5|0
0|2020-04-25|48090.5|0|10201.0|0|17.499978556050195|0|58291.5|0
0|2020-04-26|48090.5|0|10201.0|0|17.499978556050195|0|58291.5|0
0|2020-04-27|48090.5|0|10201.0|0|17.499978556050195|0|58291.5|0
0|2020-04-28|48090.5|0|10201.0|0|17.499978556050195|0|58291.5|0
0|2020-04-29|48090.5|0|10201.0|0|17.499978556050195|0|58291.5|0
0|2020-04-30|48090.5|0|10201.0|0|17.499978556050195|0|58291.5|0
0|2020-05-01|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-02|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-03|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-04|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-05|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-06|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-07|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-08|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-09|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-10|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-11|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-12|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-13|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-14|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-15|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-16|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-17|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-18|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-19|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-20|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-21|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-22|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-23|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-24|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-25|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-26|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-27|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-28|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-29|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-30|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-05-31|52142.0|0|7450.0|0|12.501678077594308|0|59592.0|0
0|2020-06-01|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-02|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-03|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-04|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-05|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-06|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-07|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-08|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-09|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-10|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-11|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-12|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-13|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-14|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-15|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-16|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-17|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-18|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-19|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-20|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-21|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-22|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-23|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-24|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-25|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-26|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-27|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-28|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-29|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-06-30|54470.0|0|6545.0|0|10.726870441694665|0|61015.0|0
0|2020-07-01|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-02|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-03|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-04|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-05|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-06|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-07|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-08|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-09|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-10|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-11|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-12|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-13|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-14|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-15|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-16|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-17|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-18|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-19|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-20|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-21|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-22|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-23|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-24|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-25|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-26|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-27|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-28|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-29|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-30|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-07-31|55938.0|0|5727.0|0|9.287278034541474|0|61665.0|0
0|2020-08-01|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-02|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-03|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-04|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-05|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-06|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-07|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-08|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-09|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-10|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-11|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-12|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-13|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-14|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-15|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-16|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-17|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-18|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-19|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-20|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-21|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-22|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-23|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-24|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-25|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-26|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-27|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-28|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-29|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-30|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-08-31|57074.0|0|4518.0|0|7.335368229640213|0|61592.0|0
0|2020-09-01|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-02|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-03|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-04|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-05|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-06|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-07|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-08|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-09|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-10|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-11|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-12|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-13|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-14|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-15|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-16|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-17|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-18|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-19|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-20|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-21|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-22|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-23|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-24|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-25|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-26|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-27|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-28|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-29|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-09-30|57389.0|0|3757.0|0|6.144310339188173|0|61146.0|0
0|2020-10-01|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-02|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-03|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-04|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-05|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-06|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-07|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-08|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-09|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-10|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-11|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-12|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-13|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-14|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-15|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-16|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-17|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-18|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-19|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-20|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-21|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-22|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-23|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-24|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-25|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-26|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-27|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-28|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-29|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-30|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-10-31|57828.0|0|3158.0|0|5.178237628308136|0|60986.0|0
0|2020-11-01|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-02|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-03|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-04|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-05|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-06|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-07|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-08|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-09|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-10|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-11|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-12|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-13|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-14|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-15|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-16|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-17|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-18|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-19|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-20|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-21|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-22|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-23|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-24|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-25|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-26|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-27|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-28|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-29|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-11-30|58523.0|0|2851.0|0|4.645289536285723|0|61374.0|0
0|2020-12-01|58052.0|0|2571.0|0|4.240964650380219|0|60623.0|0
