|dates|Sussex_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sussex_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sussex_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sussex_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sussex_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sussex_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sussex_Virginia_UnitedStates.TotalPopulation.data|Sussex_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11159.0|0
