|dates|Gove_Kansas_UnitedStates.BLS_EmployedPopulation.data|Gove_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Gove_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Gove_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Gove_Kansas_UnitedStates.BLS_UnemploymentRate.data|Gove_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Gove_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Gove_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-02|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-03|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-04|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-05|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-06|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-07|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-08|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-09|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-10|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-11|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-12|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-13|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-14|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-15|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-16|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-17|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-18|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-19|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-20|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-21|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-22|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-23|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-24|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-25|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-26|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-27|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-28|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-29|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-30|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-01-31|1425.0|0|34.5|0|2.36382322713258|0|1459.5|0
0|2020-02-01|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-02|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-03|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-04|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-05|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-06|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-07|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-08|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-09|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-10|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-11|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-12|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-13|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-14|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-15|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-16|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-17|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-18|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-19|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-20|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-21|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-22|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-23|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-24|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-25|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-26|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-27|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-28|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-02-29|1430.0|0|27.0|0|1.8531228551818806|0|1457.0|0
0|2020-03-01|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-02|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-03|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-04|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-05|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-06|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-07|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-08|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-09|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-10|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-11|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-12|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-13|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-14|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-15|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-16|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-17|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-18|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-19|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-20|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-21|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-22|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-23|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-24|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-25|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-26|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-27|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-28|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-29|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-30|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-03-31|1429.0|0|33.0|0|2.2571819425444595|0|1462.0|0
0|2020-04-01|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-02|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-03|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-04|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-05|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-06|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-07|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-08|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-09|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-10|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-11|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-12|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-13|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-14|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-15|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-16|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-17|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-18|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-19|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-20|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-21|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-22|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-23|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-24|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-25|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-26|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-27|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-28|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-29|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-04-30|1308.0|0|67.5|0|4.907306434023991|0|1375.5|0
0|2020-05-01|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-02|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-03|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-04|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-05|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-06|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-07|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-08|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-09|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-10|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-11|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-12|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-13|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-14|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-15|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-16|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-17|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-18|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-19|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-20|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-21|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-22|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-23|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-24|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-25|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-26|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-27|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-28|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-29|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-30|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-05-31|1376.0|0|48.0|0|3.3707865168539324|0|1424.0|0
0|2020-06-01|1445.0|0|40.0|0|2.6936026936026938|0|1485.0|0
0|2020-06-02|1445.0|0|40.0|0|2.6936026936026938|0|1485.0|0
0|2020-06-03|1445.0|0|40.0|0|2.6936026936026938|0|1485.0|0
0|2020-06-04|1445.0|0|40.0|0|2.6936026936026938|0|1485.0|0
0|2020-06-05|1445.0|0|40.0|0|2.6936026936026938|0|1485.0|0
0|2020-06-06|1445.0|0|40.0|0|2.6936026936026938|0|1485.0|0
